# Year Built,Floor Area,Energy Star Score,Site EUI
1.966000000000000000e+03,6.854253275800000119e+04,2.000000000000000000e+01,2.353324885999999765e+02
1.908000000000000000e+03,8.151030510999999933e+03,1.000000000000000000e+02,1.230290490000000005e+02
1.959000000000000000e+03,7.153530999999999949e+03,8.200000000000000000e+01,1.302846082999999737e+02
1.954000000000000000e+03,4.812375399999999900e+03,8.800000000000000000e+01,1.854899507999999742e+02
1.926000000000000000e+03,1.882112586699999883e+04,8.000000000000000000e+01,1.987392329999999845e+02
1.939000000000000000e+03,1.858059999999999854e+04,8.300000000000000000e+01,1.804426052000000027e+02
1.967000000000000000e+03,1.665119049599999926e+04,4.200000000000000000e+01,3.041025723999999855e+02
1.950000000000000000e+03,1.108481434799999988e+04,3.600000000000000000e+01,2.719257441999999969e+02
2.002000000000000000e+03,2.209196178800000052e+04,6.100000000000000000e+01,1.914836736999999971e+02
1.964000000000000000e+03,2.234577278400000068e+04,3.100000000000000000e+01,2.602537575000000061e+02
1.954000000000000000e+03,4.659364158999999745e+03,5.400000000000000000e+01,2.388025387000000137e+02
1.943000000000000000e+03,4.842754681000000346e+03,7.700000000000000000e+01,8.485849789999998904e+01
1.982000000000000000e+03,1.334217144200000075e+04,1.000000000000000000e+02,7.697202039999999101e+01
2.014000000000000000e+03,3.470010662700000103e+04,6.500000000000000000e+01,1.356474130000000002e+02
2.005000000000000000e+03,7.549669391999999789e+03,4.200000000000000000e+01,1.239754262999999810e+02
1.971000000000000000e+03,5.821673592000000099e+03,2.700000000000000000e+01,2.731875805999999898e+02
1.963000000000000000e+03,7.555243572000000313e+03,3.200000000000000000e+01,2.302851430000000050e+02
1.961000000000000000e+03,9.521628469999999652e+03,8.200000000000000000e+01,1.876981644999999901e+02
1.917000000000000000e+03,7.302175799999999981e+03,6.300000000000000000e+01,2.312315202999999713e+02
2.004000000000000000e+03,6.317403999999999542e+03,1.000000000000000000e+02,4.006330569999999369e+01
1.924000000000000000e+03,1.100900549999999930e+04,7.000000000000000000e+01,1.946382647000000077e+02
1.974000000000000000e+03,1.348951560000000063e+04,3.100000000000000000e+01,2.536291164000000151e+02
1.964000000000000000e+03,1.865854561699999977e+04,9.600000000000000000e+01,1.416411358999999948e+02
1.951000000000000000e+03,7.683263906000000134e+03,7.100000000000000000e+01,2.747648760999999809e+02
1.974000000000000000e+03,2.322575000000000000e+04,5.600000000000000000e+01,1.946382647000000077e+02
1.932000000000000000e+03,5.209628628000000390e+03,6.600000000000000000e+01,2.564682482999999706e+02
1.927000000000000000e+03,5.629550188000000162e+03,1.000000000000000000e+02,8.832854799999999784e+01
1.923000000000000000e+03,5.216038934999999583e+03,3.900000000000000000e+01,2.104112197000000037e+02
2.004000000000000000e+03,5.387630775999999969e+03,3.200000000000000000e+01,2.306006020999999748e+02
1.950000000000000000e+03,9.642402369999999792e+03,7.900000000000000000e+01,1.974773965999999916e+02
1.940000000000000000e+03,5.868682509999999638e+03,9.000000000000000000e+01,1.927455100999999900e+02
1.942000000000000000e+03,4.772984527999999955e+03,9.400000000000000000e+01,1.536285817000000122e+02
2.010000000000000000e+03,1.355361866999999984e+04,8.900000000000000000e+01,1.258681808999999987e+02
1.917000000000000000e+03,5.919035936000000220e+03,7.100000000000000000e+01,1.621459773999999925e+02
1.981000000000000000e+03,5.467898968000000423e+03,8.200000000000000000e+01,1.148271123999999901e+02
2.014000000000000000e+03,1.449286800000000039e+04,1.000000000000000000e+02,6.466911550000000375e+01
1.953000000000000000e+03,1.920193526399999973e+04,8.200000000000000000e+01,1.684551593999999852e+02
1.949000000000000000e+03,5.873699271999999837e+03,7.300000000000000000e+01,1.782343914999999868e+02
1.929000000000000000e+03,6.707968211999999767e+03,8.700000000000000000e+01,2.044174967999999808e+02
1.955000000000000000e+03,1.219760648199999923e+04,5.300000000000000000e+01,2.198749927000000071e+02
1.954000000000000000e+03,8.055526227000000290e+03,9.900000000000000000e+01,8.233482510000000332e+01
1.941000000000000000e+03,4.083105430599999818e+04,9.300000000000000000e+01,1.230290490000000005e+02
1.921000000000000000e+03,7.764832739999999831e+03,9.800000000000000000e+01,1.533131226000000140e+02
1.914000000000000000e+03,5.531816232000000127e+03,8.900000000000000000e+01,1.697169957999999781e+02
1.965000000000000000e+03,2.078175077899999815e+04,3.000000000000000000e+01,1.747643413999999780e+02
1.957000000000000000e+03,1.002860014100000080e+04,5.900000000000000000e+01,2.413262114999999994e+02
2.014000000000000000e+03,3.716119999999999709e+04,1.200000000000000000e+01,2.492126889999999833e+02
1.942000000000000000e+03,5.646272727999999915e+03,9.800000000000000000e+01,1.375401675999999895e+02
1.955000000000000000e+03,5.802256865000000289e+03,7.400000000000000000e+01,2.375407022999999924e+02
1.959000000000000000e+03,5.652404325999999855e+03,3.400000000000000000e+01,2.384870795999999871e+02
1.979000000000000000e+03,8.011211495999999897e+03,4.100000000000000000e+01,1.548904181000000051e+02
2.014000000000000000e+03,3.076622199499999988e+04,7.000000000000000000e+00,3.927465794999999957e+02
1.981000000000000000e+03,5.467898968000000423e+03,7.800000000000000000e+01,1.145116532999999919e+02
1.950000000000000000e+03,6.561794631800000207e+04,7.600000000000000000e+01,1.716097503999999958e+02
1.951000000000000000e+03,7.683263906000000134e+03,3.500000000000000000e+01,3.000016040999999518e+02
1.963000000000000000e+03,7.432239999999999782e+03,6.300000000000000000e+01,1.384865448999999842e+02
1.955000000000000000e+03,9.364529496999999537e+03,8.000000000000000000e+01,1.892754600000000096e+02
1.965000000000000000e+03,5.074677730200000224e+04,7.900000000000000000e+01,2.176667789999999911e+02
1.944000000000000000e+03,4.970310500000000320e+04,4.200000000000000000e+01,2.586764620000000150e+02
1.977000000000000000e+03,2.434058599999999933e+04,9.000000000000000000e+01,9.211405719999999064e+01
1.982000000000000000e+03,1.435648639600000024e+04,4.400000000000000000e+01,3.091499180000000138e+02
2.012000000000000000e+03,3.138616371399999844e+04,1.000000000000000000e+02,6.530003370000000018e+01
1.959000000000000000e+03,5.652404325999999855e+03,3.700000000000000000e+01,2.063102514000000269e+02
1.974000000000000000e+03,1.348951560000000063e+04,3.000000000000000000e+01,2.372252431999999942e+02
1.962000000000000000e+03,5.109665000000000146e+04,6.200000000000000000e+01,2.258687155999999732e+02
1.915000000000000000e+03,6.881511016000000382e+03,6.500000000000000000e+01,1.735025049999999851e+02
2.014000000000000000e+03,3.696331661000000167e+04,5.300000000000000000e+01,1.930609692000000166e+02
1.927000000000000000e+03,5.089319242999999915e+03,1.000000000000000000e+02,3.785509199999999908e+01
2.000000000000000000e+03,1.666633368500000142e+04,6.100000000000000000e+01,1.643541911000000084e+02
1.953000000000000000e+03,1.920193526399999973e+04,7.700000000000000000e+01,1.895909191000000078e+02
1.967000000000000000e+03,1.186705760799999916e+04,8.000000000000000000e+00,3.403803689000000077e+02
1.927000000000000000e+03,5.629550188000000162e+03,1.000000000000000000e+02,5.709809710000000393e+01
1.959000000000000000e+03,9.019394851999999446e+03,7.100000000000000000e+01,2.072566286999999932e+02
1.937000000000000000e+03,8.421842756000000008e+03,4.400000000000000000e+01,2.750803351999999791e+02
1.931000000000000000e+03,4.121121338200000173e+04,7.800000000000000000e+01,2.053638740999999754e+02
1.965000000000000000e+03,2.858699632399999973e+04,1.000000000000000000e+00,5.488988339999999653e+02
2.009000000000000000e+03,2.525354378100000031e+04,5.400000000000000000e+01,1.798116870000000063e+02
1.953000000000000000e+03,1.141313355000000047e+04,4.300000000000000000e+01,2.529981981999999903e+02
1.923000000000000000e+03,9.331270222999999532e+03,8.500000000000000000e+01,1.776034732999999903e+02
1.965000000000000000e+03,2.145957106700000077e+04,3.700000000000000000e+01,2.249223382999999785e+02
1.959000000000000000e+03,1.071385266899999988e+04,1.000000000000000000e+00,4.135668800999999917e+02
1.950000000000000000e+03,1.021932999999999993e+04,1.000000000000000000e+02,9.085222079999999778e+01
1.929000000000000000e+03,9.458826042000000598e+03,7.600000000000000000e+01,1.602532227999999748e+02
1.981000000000000000e+03,5.467898968000000423e+03,9.200000000000000000e+01,1.006314528999999993e+02
1.974000000000000000e+03,9.756951768999999331e+03,7.300000000000000000e+01,1.170353261000000060e+02
1.942000000000000000e+03,2.074375345200000083e+04,3.700000000000000000e+01,2.608846757000000025e+02
1.964000000000000000e+03,2.580185728699999891e+04,2.800000000000000000e+01,3.227146592999999939e+02
1.960000000000000000e+03,2.552797924300000159e+04,4.200000000000000000e+01,2.842286490999999842e+02
1.945000000000000000e+03,4.281759915499999624e+04,7.100000000000000000e+01,2.009474467000000004e+02
1.953000000000000000e+03,1.820490026800000123e+04,3.000000000000000000e+01,3.331248095999999919e+02
1.968000000000000000e+03,7.432239999999999782e+03,5.200000000000000000e+01,2.217677472999999964e+02
1.960000000000000000e+03,1.245829229999999916e+04,4.000000000000000000e+01,2.854904854999999770e+02
1.912000000000000000e+03,2.416407029999999850e+03,8.600000000000000000e+01,1.444802677999999787e+02
1.960000000000000000e+03,1.303206122800000048e+04,1.900000000000000000e+01,3.283929230999999618e+02
1.965000000000000000e+03,3.560042959999999766e+03,1.800000000000000000e+01,3.621470467999999983e+02
1.937000000000000000e+03,1.708058816200000001e+04,4.500000000000000000e+01,3.454277144999999791e+02
2.005000000000000000e+03,7.549669391999999789e+03,6.500000000000000000e+01,1.268145582000000076e+02
2.012000000000000000e+03,1.379052131999999983e+04,1.000000000000000000e+02,6.340727910000000378e+01
1.940000000000000000e+03,2.150862385100000029e+04,9.800000000000000000e+01,9.148313899999999421e+01
2.008000000000000000e+03,3.153183561800000098e+04,1.000000000000000000e+02,3.659325559999999911e+01
1.915000000000000000e+03,6.881511016000000382e+03,3.900000000000000000e+01,2.069411695999999665e+02
1.936000000000000000e+03,1.114836000000000058e+04,9.800000000000000000e+01,1.097797667999999902e+02
1.966000000000000000e+03,1.537498198500000035e+04,9.900000000000000000e+01,9.085222079999999778e+01
1.918000000000000000e+03,2.564977507599999808e+04,8.000000000000000000e+01,1.186126215999999971e+02
1.959000000000000000e+03,1.827736460799999986e+04,1.000000000000000000e+00,4.810751275000000078e+02
1.975000000000000000e+03,1.892545593599999847e+04,6.400000000000000000e+01,1.823353597999999920e+02
1.950000000000000000e+03,9.642402369999999792e+03,7.600000000000000000e+01,2.148276470999999788e+02
1.930000000000000000e+03,1.120874695000000065e+04,3.300000000000000000e+01,2.306006020999999748e+02
1.928000000000000000e+03,8.075871984000000339e+03,9.200000000000000000e+01,1.880136235999999883e+02
2.009000000000000000e+03,2.499583085900000151e+04,8.000000000000000000e+01,1.435338904999999841e+02
1.959000000000000000e+03,4.366924095600000146e+04,8.900000000000000000e+01,2.063102514000000269e+02
2.009000000000000000e+03,9.682443563000000722e+03,9.600000000000000000e+01,1.318619037999999932e+02
1.928000000000000000e+03,7.119528502000000117e+03,9.300000000000000000e+01,1.965310192999999970e+02
1.950000000000000000e+03,2.457284349999999904e+04,5.400000000000000000e+01,2.164049425999999698e+02
1.977000000000000000e+03,2.474768694600000163e+04,6.600000000000000000e+01,1.198744580000000042e+02
1.967000000000000000e+03,2.081027200000000084e+04,8.600000000000000000e+01,1.315464446999999950e+02
1.957000000000000000e+03,9.289370969999999943e+03,4.500000000000000000e+01,2.753957942999999773e+02
2.000000000000000000e+03,1.666633368500000142e+04,3.500000000000000000e+01,2.110421379000000002e+02
2.004000000000000000e+03,1.939071415999999954e+04,7.200000000000000000e+01,1.498430725000000052e+02
1.949000000000000000e+03,5.873699271999999837e+03,6.000000000000000000e+01,2.186131562999999858e+02
1.930000000000000000e+03,2.684608700699999827e+04,1.000000000000000000e+02,1.507894497999999999e+02
1.959000000000000000e+03,1.175427336599999944e+04,9.900000000000000000e+01,7.760293860000000166e+01
1.964000000000000000e+03,1.122138175799999954e+04,6.400000000000000000e+01,2.312315202999999713e+02
1.959000000000000000e+03,5.652404325999999855e+03,4.000000000000000000e+01,2.331242749000000174e+02
2.012000000000000000e+03,2.013756137699999817e+04,4.900000000000000000e+01,1.564677135999999962e+02
1.930000000000000000e+03,8.760567093999999997e+03,7.800000000000000000e+01,2.082030059999999878e+02
1.941000000000000000e+03,5.084023771999999553e+03,1.000000000000000000e+02,4.384881490000000070e+01
1.970000000000000000e+03,9.320586377999999968e+03,1.000000000000000000e+00,3.593079149000000143e+02
1.970000000000000000e+03,4.923859000000000378e+03,8.000000000000000000e+00,2.753957942999999773e+02
1.970000000000000000e+03,3.545178480000000127e+04,3.700000000000000000e+01,2.479508525999999620e+02
1.928000000000000000e+03,5.192906087999999727e+03,2.000000000000000000e+00,3.567842420999999717e+02
1.960000000000000000e+03,1.283910169700000006e+04,8.900000000000000000e+01,1.416411358999999948e+02
1.969000000000000000e+03,3.028489155200000096e+04,1.000000000000000000e+02,3.406958279999999917e+01
1.942000000000000000e+03,9.166088689000000159e+03,7.800000000000000000e+01,2.123039742999999930e+02
2.007000000000000000e+03,3.049903296699999919e+04,1.000000000000000000e+02,1.829662779999999955e+01
1.941000000000000000e+03,1.511643293599999924e+04,7.000000000000000000e+01,2.050484150000000056e+02
1.917000000000000000e+03,6.689015999999999622e+03,7.400000000000000000e+01,2.384870795999999871e+02
1.959000000000000000e+03,6.038694999999999709e+03,9.000000000000000000e+00,3.176673137000000224e+02
1.940000000000000000e+03,6.253579638999999588e+03,3.200000000000000000e+01,3.501596010000000092e+02
1.923000000000000000e+03,2.746212679999999818e+04,8.100000000000000000e+01,1.779189323999999885e+02
1.917000000000000000e+03,7.920073653000000377e+03,3.900000000000000000e+01,2.586764620000000150e+02
1.942000000000000000e+03,1.741838347000000067e+04,8.700000000000000000e+01,2.296542247999999802e+02
1.955000000000000000e+03,2.927642948700000125e+04,8.200000000000000000e+01,1.728715867999999887e+02
1.930000000000000000e+03,7.432239999999999782e+03,9.900000000000000000e+01,1.959001011000000005e+02
1.949000000000000000e+03,1.455158269599999949e+04,3.600000000000000000e+01,2.457426389000000029e+02
1.912000000000000000e+03,2.137967448700000023e+04,1.000000000000000000e+02,9.432227089999999237e+01
1.965000000000000000e+03,4.389991910500000085e+04,5.900000000000000000e+01,1.880136235999999883e+02
1.924000000000000000e+03,7.644616258000000016e+03,8.700000000000000000e+01,1.479503178999999875e+02
1.940000000000000000e+03,9.737813750999999684e+03,4.200000000000000000e+01,2.362788658999999996e+02
2.002000000000000000e+03,1.237700217499999962e+04,5.900000000000000000e+01,1.337546583999999825e+02
1.982000000000000000e+03,1.435648639600000024e+04,4.300000000000000000e+01,3.018943586999999980e+02
1.914000000000000000e+03,5.531816232000000127e+03,8.500000000000000000e+01,1.921145918999999935e+02
1.989000000000000000e+03,3.216394762999999875e+04,8.200000000000000000e+01,9.432227089999999237e+01
1.991000000000000000e+03,6.240015800999999556e+03,8.100000000000000000e+01,1.542594998999999802e+02
1.988000000000000000e+03,2.871241537400000016e+04,8.600000000000000000e+01,1.223981307999999899e+02
2.011000000000000000e+03,3.881598823599999741e+04,1.000000000000000000e+02,9.779232099999999761e+00
2.008000000000000000e+03,2.088988987099999940e+04,3.800000000000000000e+01,1.848590326000000061e+02
1.958000000000000000e+03,3.227385187899999801e+04,8.800000000000000000e+01,1.558367953999999997e+02
1.962000000000000000e+03,1.815482555099999809e+04,3.400000000000000000e+01,2.107266787999999735e+02
1.941000000000000000e+03,5.911696598999999878e+03,8.200000000000000000e+01,2.482663117000000170e+02
1.962000000000000000e+03,2.838372455999999875e+04,2.000000000000000000e+01,2.936924220999999875e+02
1.955000000000000000e+03,6.234162911999999778e+03,3.400000000000000000e+01,2.662474804000000290e+02
1.965000000000000000e+03,8.886729368000000250e+03,9.800000000000000000e+01,8.012661139999998738e+01
1.943000000000000000e+03,6.086447141999999985e+03,9.000000000000000000e+01,1.766570959999999957e+02
1.963000000000000000e+03,1.471351262499999939e+04,1.000000000000000000e+02,7.413288849999999286e+01
1.927000000000000000e+03,1.102628545800000029e+04,9.800000000000000000e+01,1.492121542999999804e+02
1.966000000000000000e+03,3.467288604800000030e+04,9.500000000000000000e+01,1.378556267000000162e+02
2.012000000000000000e+03,3.716119999999999891e+03,8.500000000000000000e+01,9.148313899999999421e+01
1.950000000000000000e+03,6.561794631800000207e+04,7.600000000000000000e+01,1.785498506000000134e+02
1.984000000000000000e+03,3.331213580699999875e+04,4.100000000000000000e+01,1.687706184999999834e+02
2.006000000000000000e+03,2.071328126799999882e+04,8.100000000000000000e+01,9.716140280000000473e+01
1.964000000000000000e+03,1.741633960400000069e+04,9.300000000000000000e+01,1.858054099000000008e+02
1.970000000000000000e+03,8.478467134499999520e+04,8.100000000000000000e+01,1.558367953999999997e+02
1.944000000000000000e+03,5.726726725999999871e+03,1.500000000000000000e+01,3.347021050999999829e+02
1.923000000000000000e+03,4.788313522999999805e+03,1.000000000000000000e+02,6.056814719999999852e+01
1.943000000000000000e+03,4.726904639999999745e+03,2.900000000000000000e+01,3.375412369999999669e+02
1.931000000000000000e+03,1.051327509199999986e+04,9.800000000000000000e+01,1.839126552999999831e+02
1.926000000000000000e+03,5.089783757999999580e+03,1.000000000000000000e+02,4.416427399999999892e+01
1.943000000000000000e+03,5.098888251999999738e+03,4.500000000000000000e+01,2.287078474999999855e+02
1.937000000000000000e+03,4.634744864000000234e+03,3.400000000000000000e+01,3.384876142999999615e+02
1.954000000000000000e+03,3.224105712000000131e+04,5.700000000000000000e+01,2.302851430000000050e+02
2.007000000000000000e+03,8.370002882000000682e+03,5.900000000000000000e+01,1.511049088999999981e+02
1.924000000000000000e+03,1.100900549999999930e+04,4.600000000000000000e+01,2.548909527999999796e+02
1.973000000000000000e+03,1.056334980899999937e+04,3.000000000000000000e+01,2.870677809999999681e+02
1.979000000000000000e+03,1.431300779200000034e+04,9.700000000000000000e+01,1.410102176999999983e+02
1.964000000000000000e+03,4.918656431999999768e+03,1.000000000000000000e+02,7.791839769999999987e+01
1.964000000000000000e+03,1.015021016799999961e+04,6.000000000000000000e+00,2.817049762999999984e+02
1.970000000000000000e+03,9.197397000000000844e+03,1.400000000000000000e+01,3.097808362000000102e+02
2.007000000000000000e+03,9.375399148000000423e+03,2.700000000000000000e+01,1.479503178999999875e+02
1.961000000000000000e+03,6.803844108000000233e+03,8.500000000000000000e+01,1.883290827000000149e+02
1.942000000000000000e+03,1.565108970100000079e+04,2.500000000000000000e+01,2.914842084000000000e+02
2.003000000000000000e+03,2.173632910400000037e+04,7.400000000000000000e+01,1.678242412000000172e+02
1.943000000000000000e+03,5.109664999999999964e+03,4.300000000000000000e+01,2.309160612000000015e+02
1.942000000000000000e+03,4.645149999999999636e+03,7.300000000000000000e+01,3.107272135000000048e+02
1.981000000000000000e+03,1.614198915300000044e+04,3.600000000000000000e+01,1.867517871999999954e+02
1.964000000000000000e+03,5.459909310000000005e+03,1.000000000000000000e+00,3.921156612999999993e+02
1.920000000000000000e+03,9.046615431000000171e+03,3.200000000000000000e+01,4.236615713000000483e+02
1.950000000000000000e+03,3.286229948100000183e+04,7.400000000000000000e+01,2.249223382999999785e+02
1.964000000000000000e+03,5.843691603000000214e+03,9.000000000000000000e+01,1.302846082999999737e+02
1.980000000000000000e+03,2.182495856600000116e+04,9.000000000000000000e+01,1.290227718999999809e+02
1.943000000000000000e+03,5.098888251999999738e+03,5.100000000000000000e+01,2.258687155999999732e+02
1.960000000000000000e+03,9.418134528000000500e+03,1.100000000000000000e+01,3.009479814000000033e+02
1.943000000000000000e+03,5.109664999999999964e+03,5.200000000000000000e+01,2.170358607999999947e+02
1.965000000000000000e+03,4.389991910500000085e+04,4.600000000000000000e+01,1.990546921000000111e+02
1.967000000000000000e+03,1.665119049599999926e+04,3.600000000000000000e+01,2.545754937000000098e+02
1.965000000000000000e+03,1.918242563399999926e+04,8.500000000000000000e+01,1.757107187000000010e+02
2.007000000000000000e+03,9.375399148000000423e+03,7.100000000000000000e+01,1.110416032000000115e+02
1.927000000000000000e+03,1.102628545800000029e+04,1.000000000000000000e+02,1.268145582000000076e+02
1.964000000000000000e+03,7.176013525999999729e+03,5.500000000000000000e+01,2.372252431999999942e+02
1.966000000000000000e+03,1.080684857200000079e+04,9.200000000000000000e+01,1.302846082999999737e+02
1.955000000000000000e+03,8.524036056000000826e+03,6.100000000000000000e+01,2.315469794000000263e+02
1.963000000000000000e+03,6.639684506999999940e+03,6.100000000000000000e+01,2.151431062000000054e+02
1.905000000000000000e+03,1.843019004299999870e+04,9.900000000000000000e+01,1.517358270999999945e+02
1.940000000000000000e+03,6.540928617999999915e+03,2.000000000000000000e+00,3.195600682999999549e+02
1.980000000000000000e+03,1.040513600000000042e+04,1.000000000000000000e+02,1.135652759999999972e+02
1.951000000000000000e+03,2.445764377999999851e+04,9.200000000000000000e+01,1.842281143999999813e+02
1.978000000000000000e+03,3.071800533799999903e+04,3.600000000000000000e+01,2.246068792000000087e+02
1.966000000000000000e+03,1.836209214399999837e+04,7.300000000000000000e+01,2.277614701999999909e+02
1.957000000000000000e+03,1.002860014100000080e+04,4.800000000000000000e+01,2.539445754999999849e+02
2.006000000000000000e+03,2.765908116000000155e+04,1.500000000000000000e+01,2.359634067999999729e+02
1.965000000000000000e+03,1.647718317699999898e+04,4.900000000000000000e+01,1.965310192999999970e+02
2.007000000000000000e+03,6.191055919999999787e+03,4.200000000000000000e+01,1.170353261000000060e+02
1.941000000000000000e+03,1.137671557399999983e+04,9.100000000000000000e+01,1.854899507999999742e+02
1.950000000000000000e+03,2.457284349999999904e+04,4.300000000000000000e+01,2.735030396999999880e+02
1.928000000000000000e+03,8.075871984000000339e+03,1.000000000000000000e+02,1.766570959999999957e+01
1.940000000000000000e+03,5.868682509999999638e+03,7.400000000000000000e+01,2.504745254000000045e+02
1.923000000000000000e+03,9.331270222999999532e+03,8.400000000000000000e+01,1.842281143999999813e+02
1.965000000000000000e+03,3.964681976500000019e+04,2.300000000000000000e+01,3.331248095999999919e+02
1.965000000000000000e+03,1.143756703899999957e+04,5.100000000000000000e+01,2.495281480999999815e+02
1.967000000000000000e+03,8.183082045999999536e+03,1.000000000000000000e+02,7.003192020000000184e+01
1.950000000000000000e+03,3.008199140000000170e+03,1.000000000000000000e+00,3.618315877000000000e+02
1.910000000000000000e+03,5.983882230000000163e+03,9.500000000000000000e+01,2.255532565000000034e+02
1.964000000000000000e+03,5.979701594999999543e+03,1.000000000000000000e+00,5.955867808000000423e+02
1.967000000000000000e+03,9.058599917999999889e+03,9.900000000000000000e+01,1.523667452999999909e+02
1.927000000000000000e+03,2.348513517599999977e+04,3.100000000000000000e+01,1.712942912999999976e+02
1.937000000000000000e+03,8.421842756000000008e+03,5.800000000000000000e+01,2.552064119000000062e+02
1.964000000000000000e+03,7.695155490000000100e+03,4.500000000000000000e+01,2.410107524000000012e+02
1.968000000000000000e+03,3.935789143499999773e+04,7.400000000000000000e+01,1.242908853999999934e+02
1.965000000000000000e+03,9.878933408000000782e+03,1.000000000000000000e+02,5.110437419999999520e+01
1.948000000000000000e+03,9.115828165999999328e+03,7.400000000000000000e+01,1.113570622999999813e+02
1.960000000000000000e+03,1.411605343200000061e+04,3.900000000000000000e+01,2.646701849000000379e+02
2.008000000000000000e+03,5.066279298999999810e+03,1.000000000000000000e+02,2.018938239999999951e+01
1.941000000000000000e+03,1.511643293599999924e+04,3.200000000000000000e+01,2.987397677000000158e+02
1.965000000000000000e+03,3.343764775999999983e+03,1.000000000000000000e+02,3.911692839999999904e+01
1.923000000000000000e+03,1.649492764999999963e+03,4.000000000000000000e+00,1.741334232000000100e+02
1.965000000000000000e+03,5.074677730200000224e+04,6.000000000000000000e+01,2.612001348000000007e+02
2.007000000000000000e+03,5.624394071499999700e+04,2.000000000000000000e+01,1.984237738999999863e+02
1.982000000000000000e+03,1.435648639600000024e+04,4.000000000000000000e+01,3.037871132999999872e+02
2.009000000000000000e+03,2.088988987099999940e+04,4.200000000000000000e+01,1.861208689999999990e+02
1.952000000000000000e+03,4.207548999100000219e+04,6.800000000000000000e+01,2.028402012999999897e+02
1.968000000000000000e+03,1.961739747999999963e+04,3.000000000000000000e+01,2.312315202999999713e+02
1.917000000000000000e+03,5.919035936000000220e+03,8.300000000000000000e+01,1.899063782000000060e+02
1.964000000000000000e+03,1.122138175799999954e+04,6.000000000000000000e+01,2.391179977999999835e+02
2.012000000000000000e+03,9.120659121999999115e+03,7.900000000000000000e+01,1.501585316000000034e+02
1.995000000000000000e+03,1.169918188700000064e+04,3.900000000000000000e+01,1.511049088999999981e+02
1.941000000000000000e+03,6.180650784000000385e+03,2.800000000000000000e+01,3.192446092000000135e+02
1.985000000000000000e+03,2.597196268000000146e+03,7.700000000000000000e+01,2.334397339999999872e+02
1.949000000000000000e+03,1.276487219999999979e+03,1.000000000000000000e+00,5.965331580999999233e+02
2.007000000000000000e+03,2.678495683300000019e+04,9.900000000000000000e+01,7.444834760000000529e+01
1.987000000000000000e+03,7.099647259999999733e+03,5.000000000000000000e+00,2.719257441999999969e+02
1.961000000000000000e+03,1.950963000000000102e+04,9.300000000000000000e+01,1.605686819000000014e+02
1.966000000000000000e+03,1.537498198500000035e+04,8.500000000000000000e+01,8.895946619999999427e+01
2.007000000000000000e+03,3.049912586999999985e+04,1.000000000000000000e+02,3.217682819999999566e+01
1.941000000000000000e+03,6.128253491999999824e+03,3.000000000000000000e+01,3.779200017999999659e+02
1.954000000000000000e+03,4.659364158999999745e+03,5.200000000000000000e+01,2.630928893999999900e+02
1.965000000000000000e+03,3.617196885599999951e+04,2.200000000000000000e+01,2.974779312999999661e+02
1.928000000000000000e+03,6.039995641999999862e+03,9.300000000000000000e+01,2.116730560999999682e+02
1.965000000000000000e+03,7.776538518000000295e+03,3.900000000000000000e+01,3.413267462000000023e+02
1.920000000000000000e+03,2.531142235000000073e+04,6.400000000000000000e+01,1.807580642999999725e+02
1.951000000000000000e+03,1.692646208499999921e+04,7.300000000000000000e+01,2.457426389000000029e+02
1.942000000000000000e+03,1.777085745200000019e+04,5.000000000000000000e+01,2.526827390999999636e+02
1.965000000000000000e+03,8.886729368000000250e+03,6.800000000000000000e+01,2.362788658999999996e+02
2.004000000000000000e+03,2.171997817600000053e+04,4.000000000000000000e+01,2.085184650999999860e+02
1.995000000000000000e+03,2.107067910900000061e+04,2.300000000000000000e+01,1.987392329999999845e+02
1.959000000000000000e+03,1.533772788199999923e+04,2.400000000000000000e+01,1.627768955999999889e+02
2.007000000000000000e+03,2.375316033099999913e+04,7.900000000000000000e+01,1.227135898999999881e+02
1.963000000000000000e+03,6.639684506999999940e+03,5.300000000000000000e+01,2.176667789999999911e+02
1.900000000000000000e+03,1.595701928000000044e+04,8.400000000000000000e+01,1.769725550999999939e+02
1.965000000000000000e+03,1.647718317699999898e+04,6.700000000000000000e+01,2.066257104999999967e+02
2.011000000000000000e+03,7.435398702000000412e+03,8.000000000000000000e+01,1.044169621000000063e+02
1.993000000000000000e+03,4.713758865499999956e+04,3.000000000000000000e+00,2.526827390999999636e+02
1.927000000000000000e+03,6.428144376000000193e+03,9.100000000000000000e+01,1.911682145999999989e+02
2.010000000000000000e+03,2.601284000000000015e+04,8.000000000000000000e+01,1.217672126000000077e+02
1.978000000000000000e+03,2.045724060000000100e+04,1.800000000000000000e+01,1.432184313999999858e+02
1.957000000000000000e+03,1.002860014100000080e+04,6.800000000000000000e+01,2.328088157999999908e+02
1.942000000000000000e+03,6.010080875999999989e+03,5.600000000000000000e+01,2.195595335999999804e+02
1.929000000000000000e+03,9.294387731999999232e+03,8.800000000000000000e+01,1.993701512000000093e+02
1.918000000000000000e+03,2.564977507599999808e+04,7.700000000000000000e+01,1.097797667999999902e+02
1.961000000000000000e+03,2.416936577100000068e+04,8.400000000000000000e+01,1.574140908999999908e+02
1.950000000000000000e+03,1.651099986899999931e+04,8.100000000000000000e+01,1.993701512000000093e+02
1.962000000000000000e+03,7.254237852000000203e+03,8.900000000000000000e+01,1.602532227999999748e+02
