# Energy Star Score,Floor Area,Occupancy,Site EUI,Year Built
1.000000000000000000e+02,2.748070740000000114e+03,9.500000000000000000e+01,4.290243759999999895e+01,1.963000000000000000e+03
7.000000000000000000e+01,7.663661372999999912e+03,1.000000000000000000e+02,1.078870122000000009e+02,2.007000000000000000e+03
5.700000000000000000e+01,3.107419543999999860e+03,1.000000000000000000e+02,1.151425715000000025e+02,1.988000000000000000e+03
7.800000000000000000e+01,1.028854273499999908e+04,9.000000000000000000e+01,1.422720540999999912e+02,2.002000000000000000e+03
2.000000000000000000e+00,7.798835237999999663e+03,1.000000000000000000e+02,1.936918873999999846e+02,1.996000000000000000e+03
7.000000000000000000e+01,1.867201655200000096e+04,9.500000000000000000e+01,1.536285817000000122e+02,1.975000000000000000e+03
9.000000000000000000e+01,6.466977829999999813e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.972000000000000000e+03
3.000000000000000000e+00,4.425248598999999558e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.990000000000000000e+03
1.000000000000000000e+02,3.197999968999999965e+03,1.000000000000000000e+02,9.779232099999999761e+00,1.973000000000000000e+03
9.700000000000000000e+01,5.139951377999999750e+03,1.000000000000000000e+02,8.359666149999999618e+01,1.998000000000000000e+03
8.200000000000000000e+01,2.219731379000000015e+04,9.500000000000000000e+01,1.239754262999999810e+02,2.008000000000000000e+03
1.000000000000000000e+02,3.481818634000000202e+03,9.500000000000000000e+01,9.716140280000000473e+01,1.964000000000000000e+03
7.800000000000000000e+01,3.851758379999999761e+03,1.000000000000000000e+02,1.466884814999999946e+02,2.010000000000000000e+03
6.800000000000000000e+01,6.707968211999999767e+03,1.000000000000000000e+02,8.485849789999998904e+01,2.013000000000000000e+03
3.700000000000000000e+01,4.951729900000000271e+03,1.000000000000000000e+02,1.429029722999999876e+02,1.953000000000000000e+03
7.400000000000000000e+01,3.624146029999999882e+03,1.000000000000000000e+02,1.242908853999999934e+02,1.980000000000000000e+03
3.500000000000000000e+01,2.754295240999999805e+03,1.000000000000000000e+02,1.826508188999999902e+02,1.970000000000000000e+03
6.800000000000000000e+01,1.196079673499999990e+04,1.000000000000000000e+02,1.104106850000000009e+02,1.979000000000000000e+03
1.000000000000000000e+02,6.037765970000000380e+03,1.000000000000000000e+02,5.394350610000000046e+01,1.986000000000000000e+03
4.200000000000000000e+01,2.429998738899999807e+04,1.000000000000000000e+02,1.318619037999999932e+02,2.004000000000000000e+03
7.800000000000000000e+01,8.482694220999999743e+03,1.000000000000000000e+02,1.236599672000000112e+02,1.973000000000000000e+03
6.500000000000000000e+01,5.477560879999999997e+03,1.000000000000000000e+02,1.242908853999999934e+02,1.989000000000000000e+03
9.400000000000000000e+01,9.648348162000000229e+03,9.500000000000000000e+01,1.164044078999999954e+02,2.012000000000000000e+03
1.000000000000000000e+02,2.419751537999999982e+03,1.000000000000000000e+02,9.400681179999999415e+01,2.008000000000000000e+03
4.100000000000000000e+01,6.666254764999999679e+03,9.500000000000000000e+01,1.889600008999999829e+02,1.951000000000000000e+03
9.700000000000000000e+01,3.750206110700000136e+04,1.000000000000000000e+02,6.309181999999999846e+01,2.015000000000000000e+03
1.000000000000000000e+02,3.565802945999999793e+03,1.000000000000000000e+02,7.097829749999999649e+01,1.970000000000000000e+03
4.000000000000000000e+00,2.603142060000000129e+03,1.000000000000000000e+02,1.895909191000000078e+02,1.963000000000000000e+03
2.100000000000000000e+01,3.109277603999999883e+03,1.000000000000000000e+02,1.340701175000000092e+02,1.950000000000000000e+03
3.200000000000000000e+01,1.163628655599999911e+04,1.000000000000000000e+02,1.179817033999999865e+02,1.981000000000000000e+03
8.700000000000000000e+01,1.493044112999999925e+04,9.500000000000000000e+01,1.151425715000000025e+02,2.004000000000000000e+03
1.000000000000000000e+02,4.529114152999999533e+03,1.000000000000000000e+02,5.047345599999999877e+00,1.963000000000000000e+03
1.000000000000000000e+02,8.347520355999999083e+03,9.500000000000000000e+01,9.148313899999999776e+00,1.975000000000000000e+03
9.000000000000000000e+01,1.070809268300000076e+04,9.500000000000000000e+01,1.154580306000000007e+02,1.976000000000000000e+03
1.000000000000000000e+02,2.787090000000000146e+03,1.000000000000000000e+02,1.167198669999999971e+01,1.970000000000000000e+03
7.000000000000000000e+01,7.020308097999999518e+03,9.500000000000000000e+01,1.394329222000000073e+02,1.984000000000000000e+03
8.400000000000000000e+01,6.367943231999999625e+03,1.000000000000000000e+02,1.533131226000000140e+02,1.928000000000000000e+03
9.200000000000000000e+01,1.999086753999999928e+03,1.000000000000000000e+02,1.059942575999999974e+02,1.964000000000000000e+03
6.800000000000000000e+01,7.339429903000000195e+03,1.000000000000000000e+02,1.088333894999999956e+02,2.003000000000000000e+03
9.000000000000000000e+01,2.098121352000000115e+03,1.000000000000000000e+02,6.246090180000000203e+01,1.975000000000000000e+03
4.700000000000000000e+01,9.747382760000000417e+03,9.500000000000000000e+01,1.268145582000000076e+02,1.991000000000000000e+03
5.000000000000000000e+00,3.274830750000000080e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.968000000000000000e+03
6.900000000000000000e+01,2.878878164000000197e+03,9.000000000000000000e+01,1.662469456999999977e+02,1.968000000000000000e+03
4.500000000000000000e+01,2.154513472999999976e+03,1.000000000000000000e+02,1.394329222000000073e+02,1.987000000000000000e+03
4.500000000000000000e+01,3.191171598499999891e+04,1.000000000000000000e+02,8.107298869999999624e+01,1.930000000000000000e+03
1.000000000000000000e+02,1.950962999999999965e+03,8.000000000000000000e+01,1.324928219999999968e+01,1.984000000000000000e+03
3.000000000000000000e+00,4.262296736999999666e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.986000000000000000e+03
9.700000000000000000e+01,1.267308403600000020e+04,1.000000000000000000e+02,9.432227089999999237e+01,1.979000000000000000e+03
3.100000000000000000e+01,1.524008682899999985e+04,9.500000000000000000e+01,1.924300509999999917e+02,2.005000000000000000e+03
1.000000000000000000e+01,1.440999852400000054e+04,1.000000000000000000e+02,1.602532227999999748e+02,2.002000000000000000e+03
6.600000000000000000e+01,1.807390703800000119e+04,9.500000000000000000e+01,1.299691492000000039e+02,2.000000000000000000e+03
8.700000000000000000e+01,1.819412352000000101e+04,9.500000000000000000e+01,1.053633393999999868e+02,1.997000000000000000e+03
6.300000000000000000e+01,4.654533202999999958e+03,9.500000000000000000e+01,1.378556267000000162e+02,1.971000000000000000e+03
9.800000000000000000e+01,9.109696567999999388e+03,1.000000000000000000e+02,4.416427399999999892e+01,1.930000000000000000e+03
6.200000000000000000e+01,4.591591420500000095e+04,9.500000000000000000e+01,1.605686819000000014e+02,1.987000000000000000e+03
2.200000000000000000e+01,4.920886104000000159e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.926000000000000000e+03
8.100000000000000000e+01,5.274567825000000084e+03,1.000000000000000000e+02,1.066251757999999938e+02,1.980000000000000000e+03
9.700000000000000000e+01,4.747436203000000205e+03,9.500000000000000000e+01,8.485849789999998904e+01,1.963000000000000000e+03
8.800000000000000000e+01,2.100908441999999923e+03,1.000000000000000000e+02,7.224013389999998935e+01,1.969000000000000000e+03
1.000000000000000000e+02,2.339854957999999897e+03,1.000000000000000000e+02,6.656187010000000726e+01,1.988000000000000000e+03
9.000000000000000000e+01,6.291391160000000127e+03,1.000000000000000000e+02,1.107261440999999991e+02,1.976000000000000000e+03
8.400000000000000000e+01,2.329254725699999835e+04,1.000000000000000000e+02,1.334391992999999843e+02,2.006000000000000000e+03
6.900000000000000000e+01,6.636711610999999721e+03,1.000000000000000000e+02,1.514203679999999963e+02,1.980000000000000000e+03
9.800000000000000000e+01,1.383232767000000058e+04,9.500000000000000000e+01,9.968507560000000467e+01,1.988000000000000000e+03
2.000000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.599382984000000079e+02,1.951000000000000000e+03
2.600000000000000000e+01,4.421718284999999923e+03,9.500000000000000000e+01,2.529981981999999903e+02,1.951000000000000000e+03
1.000000000000000000e+02,2.374600680000000011e+03,1.000000000000000000e+02,4.511065130000000067e+01,2.005000000000000000e+03
3.600000000000000000e+01,1.155369578899999942e+04,9.500000000000000000e+01,1.706633731000000012e+02,1.970000000000000000e+03
1.000000000000000000e+02,5.109664999999999964e+03,1.000000000000000000e+02,1.041015029999999975e+01,1.988000000000000000e+03
1.000000000000000000e+02,2.365124573999999939e+03,1.000000000000000000e+02,1.041015029999999975e+01,1.973000000000000000e+03
9.700000000000000000e+01,2.168634728999999879e+03,9.500000000000000000e+01,1.605686819000000014e+02,1.972000000000000000e+03
8.900000000000000000e+01,4.488887154000000010e+03,9.500000000000000000e+01,1.176662442999999882e+02,2.010000000000000000e+03
1.500000000000000000e+01,2.772039714000000004e+03,9.500000000000000000e+01,4.249234076999999274e+02,2.005000000000000000e+03
2.800000000000000000e+01,2.066441428999999971e+03,8.000000000000000000e+01,2.268150929000000247e+02,1.972000000000000000e+03
5.800000000000000000e+01,7.663661372999999912e+03,1.000000000000000000e+02,1.182971624999999989e+02,2.007000000000000000e+03
6.800000000000000000e+01,2.196412726000000021e+03,9.500000000000000000e+01,1.255527217999999863e+02,1.969000000000000000e+03
1.000000000000000000e+02,2.535508675999999923e+03,1.000000000000000000e+02,8.832854799999999784e+00,1.961000000000000000e+03
1.000000000000000000e+02,3.300286172000000079e+03,9.500000000000000000e+01,4.100968299999999545e+01,1.970000000000000000e+03
3.900000000000000000e+01,3.471227691999999934e+03,9.500000000000000000e+01,2.220832064000000230e+02,1.996000000000000000e+03
1.000000000000000000e+02,1.070809268300000076e+04,1.000000000000000000e+02,2.839131899999999931e+01,1.962000000000000000e+03
5.000000000000000000e+00,5.626577291999999943e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.961000000000000000e+03
4.600000000000000000e+01,3.740088973999999780e+03,1.000000000000000000e+02,1.306000674000000004e+02,2.005000000000000000e+03
8.400000000000000000e+01,2.436195369000000028e+03,1.000000000000000000e+02,1.640387319999999818e+02,1.977000000000000000e+03
1.000000000000000000e+02,2.601284000000000106e+03,1.000000000000000000e+02,8.233482510000000332e+01,1.986000000000000000e+03
6.900000000000000000e+01,1.746855109000000084e+04,1.000000000000000000e+02,1.034705847999999833e+02,2.004000000000000000e+03
8.500000000000000000e+01,4.358172633000000133e+03,1.000000000000000000e+02,9.211405719999999064e+01,1.979000000000000000e+03
1.000000000000000000e+00,1.026763955999999962e+04,9.500000000000000000e+01,2.375407022999999924e+02,1.902000000000000000e+03
5.600000000000000000e+01,1.831656967399999849e+04,9.500000000000000000e+01,1.246063444999999916e+02,2.007000000000000000e+03
9.800000000000000000e+01,5.391718507999999929e+03,9.500000000000000000e+01,6.813916559999999834e+01,1.964000000000000000e+03
9.700000000000000000e+01,3.037742294000000129e+03,1.000000000000000000e+02,9.810778009999999938e+01,1.964000000000000000e+03
5.000000000000000000e+01,1.402463688000000002e+04,1.000000000000000000e+02,1.416411358999999948e+02,2.008000000000000000e+03
7.400000000000000000e+01,1.856053295200000139e+04,1.000000000000000000e+02,1.302846082999999737e+02,1.972000000000000000e+03
9.900000000000000000e+01,8.768185139999999592e+03,1.000000000000000000e+02,9.306043449999999950e+01,1.980000000000000000e+03
1.000000000000000000e+02,5.381313371999999617e+03,6.000000000000000000e+01,3.817055109999999729e+01,1.912000000000000000e+03
2.900000000000000000e+01,1.114836000000000058e+04,1.000000000000000000e+02,1.561522544999999980e+02,2.012000000000000000e+03
4.300000000000000000e+01,1.315645834499999910e+04,9.500000000000000000e+01,1.605686819000000014e+02,1.969000000000000000e+03
7.200000000000000000e+01,3.605937042000000019e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.965000000000000000e+03
9.500000000000000000e+01,2.412876715999999760e+03,1.000000000000000000e+02,1.094643077000000062e+02,1.964000000000000000e+03
8.600000000000000000e+01,1.733569979999999987e+03,9.500000000000000000e+01,1.135652759999999972e+02,1.962000000000000000e+03
7.700000000000000000e+01,6.967167582000000039e+03,1.000000000000000000e+02,1.179817033999999865e+02,1.987000000000000000e+03
3.000000000000000000e+00,4.529950280000000021e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.924000000000000000e+03
7.000000000000000000e+01,6.005249920000000202e+03,1.000000000000000000e+02,2.082030059999999878e+02,1.918000000000000000e+03
1.000000000000000000e+02,4.645149999999999636e+03,1.000000000000000000e+02,5.741355619999999504e+01,1.989000000000000000e+03
6.300000000000000000e+01,5.774478868000000148e+03,8.500000000000000000e+01,1.410102176999999983e+02,1.989000000000000000e+03
7.800000000000000000e+01,5.660301080999999613e+03,1.000000000000000000e+02,1.350164947999999754e+02,2.005000000000000000e+03
6.000000000000000000e+01,7.368508541999999579e+03,9.500000000000000000e+01,1.529976634999999874e+02,1.986000000000000000e+03
5.200000000000000000e+01,4.327235934000000270e+03,1.000000000000000000e+02,1.261836399999999969e+02,1.970000000000000000e+03
1.000000000000000000e+02,1.349546139199999925e+04,1.000000000000000000e+02,8.517395700000000147e+01,2.001000000000000000e+03
1.000000000000000000e+02,1.454210658999999941e+04,1.000000000000000000e+02,1.482657769999999964e+01,1.965000000000000000e+03
9.600000000000000000e+01,1.655419976400000087e+04,9.500000000000000000e+01,7.791839769999999987e+01,2.006000000000000000e+03
1.000000000000000000e+02,4.826496656000000257e+03,9.500000000000000000e+01,1.072560939999999974e+01,1.989000000000000000e+03
9.800000000000000000e+01,5.429994544000000133e+03,9.500000000000000000e+01,1.025242075000000028e+02,2.011000000000000000e+03
7.100000000000000000e+01,9.149459052000000156e+03,1.000000000000000000e+02,1.037860438999999957e+02,1.989000000000000000e+03
9.500000000000000000e+01,5.758192972100000043e+04,9.500000000000000000e+01,6.813916559999999834e+01,2.016000000000000000e+03
6.200000000000000000e+01,2.806971242000000075e+03,1.000000000000000000e+02,1.075715531000000027e+02,1.998000000000000000e+03
9.700000000000000000e+01,4.658156420000000253e+03,1.000000000000000000e+02,7.854931589999999630e+01,2.015000000000000000e+03
5.700000000000000000e+01,2.603606574999999793e+03,1.000000000000000000e+02,1.823353597999999920e+02,1.957000000000000000e+03
8.700000000000000000e+01,1.342727059000000008e+04,1.000000000000000000e+02,1.564677135999999962e+02,2.008000000000000000e+03
1.000000000000000000e+02,4.154120483799999784e+04,1.000000000000000000e+02,5.552080160000000575e+01,2.016000000000000000e+03
4.000000000000000000e+01,3.260895300000000134e+04,9.500000000000000000e+01,1.416411358999999948e+02,1.989000000000000000e+03
5.000000000000000000e+01,6.180836589999999887e+03,9.500000000000000000e+01,1.880136235999999883e+02,1.951000000000000000e+03
7.700000000000000000e+01,4.093399082999999791e+03,1.000000000000000000e+02,1.104106850000000009e+02,1.961000000000000000e+03
9.000000000000000000e+00,3.552053301999999803e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.964000000000000000e+03
1.000000000000000000e+00,2.648850335999999970e+03,1.000000000000000000e+02,2.473199344000000224e+02,1.981000000000000000e+03
4.900000000000000000e+01,1.155713320000000022e+04,9.500000000000000000e+01,1.151425715000000025e+02,2.004000000000000000e+03
6.400000000000000000e+01,3.610396385999999893e+03,1.000000000000000000e+02,1.056787984999999992e+02,1.989000000000000000e+03
4.500000000000000000e+01,4.254492884999999660e+03,9.500000000000000000e+01,1.899063782000000060e+02,1.951000000000000000e+03
9.900000000000000000e+01,8.645924791999999798e+03,9.000000000000000000e+01,4.700340589999999708e+01,1.991000000000000000e+03
1.000000000000000000e+02,1.954028798999999935e+03,1.000000000000000000e+02,3.154590999999999923e+00,1.978000000000000000e+03
1.300000000000000000e+01,8.822161782999999559e+03,1.000000000000000000e+02,2.044174967999999808e+02,1.974000000000000000e+03
5.000000000000000000e+01,1.493016242099999909e+04,9.500000000000000000e+01,1.684551593999999852e+02,1.970000000000000000e+03
9.000000000000000000e+01,5.538133635999999569e+03,9.500000000000000000e+01,1.479503178999999875e+02,1.986000000000000000e+03
7.500000000000000000e+01,1.353485226399999920e+04,9.500000000000000000e+01,1.236599672000000112e+02,1.971000000000000000e+03
8.900000000000000000e+01,2.544984781999999996e+03,1.000000000000000000e+02,1.110416032000000115e+02,1.973000000000000000e+03
6.800000000000000000e+01,2.245066027100000065e+04,9.500000000000000000e+01,1.252372627000000023e+02,2.007000000000000000e+03
6.600000000000000000e+01,4.425991823000000295e+03,9.500000000000000000e+01,1.388020040000000108e+02,1.971000000000000000e+03
2.800000000000000000e+01,2.260329990000000180e+03,1.000000000000000000e+02,1.700324549000000047e+02,1.964000000000000000e+03
1.000000000000000000e+02,9.099291431999999986e+03,9.500000000000000000e+01,7.634110219999999458e+01,2.017000000000000000e+03
7.000000000000000000e+00,1.570943278499999906e+04,9.500000000000000000e+01,1.697169957999999781e+02,2.005000000000000000e+03
5.900000000000000000e+01,2.549629931999999826e+03,1.000000000000000000e+02,1.589913863999999819e+02,1.960000000000000000e+03
1.000000000000000000e+02,1.249721865699999944e+04,1.000000000000000000e+02,7.507926580000000172e+01,2.014000000000000000e+03
3.500000000000000000e+01,1.874355186200000026e+04,9.500000000000000000e+01,1.725561277000000189e+02,2.008000000000000000e+03
1.600000000000000000e+01,5.276704593999999815e+03,1.000000000000000000e+02,1.429029722999999876e+02,1.979000000000000000e+03
9.000000000000000000e+01,5.267228487999999743e+03,1.000000000000000000e+02,1.365937902999999949e+02,1.989000000000000000e+03
1.000000000000000000e+02,1.555762928300000021e+04,1.000000000000000000e+02,6.498457460000000196e+01,1.978000000000000000e+03
7.000000000000000000e+01,3.623217000000000098e+03,1.000000000000000000e+02,1.422720540999999912e+02,1.963000000000000000e+03
9.200000000000000000e+01,1.643519102099999873e+04,9.500000000000000000e+01,7.192467480000000535e+01,1.989000000000000000e+03
9.800000000000000000e+01,1.083676333800000066e+04,1.000000000000000000e+02,6.403819730000000732e+01,1.951000000000000000e+03
9.700000000000000000e+01,4.854460458999999901e+03,9.500000000000000000e+01,7.728747950000000344e+01,1.961000000000000000e+03
3.000000000000000000e+00,1.218525038300000051e+04,1.000000000000000000e+02,1.851744917000000044e+02,1.907000000000000000e+03
9.600000000000000000e+01,1.109521948399999928e+04,1.000000000000000000e+02,7.602564309999999637e+01,2.009000000000000000e+03
9.800000000000000000e+01,3.940109132999999929e+03,1.000000000000000000e+02,8.201936599999999089e+01,1.998000000000000000e+03
8.700000000000000000e+01,7.334134431999999833e+03,9.500000000000000000e+01,1.230290490000000005e+02,1.971000000000000000e+03
9.800000000000000000e+01,2.298977637999999843e+03,1.000000000000000000e+02,7.949569319999999095e+01,1.963000000000000000e+03
6.300000000000000000e+01,4.549459909999999581e+03,9.500000000000000000e+01,1.290227718999999809e+02,2.003000000000000000e+03
1.000000000000000000e+02,2.415478000000000065e+03,1.000000000000000000e+02,1.545749590000000140e+01,1.963000000000000000e+03
4.700000000000000000e+01,3.567475199999999859e+03,1.000000000000000000e+02,1.526822043999999892e+02,1.953000000000000000e+03
5.500000000000000000e+01,1.454136336599999959e+04,1.000000000000000000e+02,1.271300172999999916e+02,2.001000000000000000e+03
1.000000000000000000e+00,4.701170508999999583e+03,1.000000000000000000e+02,3.353330232999999794e+02,2.012000000000000000e+03
1.000000000000000000e+02,2.397361914999999954e+03,9.500000000000000000e+01,9.274497539999998708e+01,1.987000000000000000e+03
8.200000000000000000e+01,2.696974090000000160e+03,1.000000000000000000e+02,8.359666149999999618e+01,1.991000000000000000e+03
1.000000000000000000e+02,4.954331183999999666e+03,9.500000000000000000e+01,4.353335580000000249e+01,1.981000000000000000e+03
7.500000000000000000e+01,4.946806040999999823e+03,1.000000000000000000e+02,1.138807350999999954e+02,1.988000000000000000e+03
2.100000000000000000e+01,6.405476044000000002e+03,9.500000000000000000e+01,2.233450427999999874e+02,2.013000000000000000e+03
7.300000000000000000e+01,6.572794347000000016e+03,1.000000000000000000e+02,1.403792995000000019e+02,2.012000000000000000e+03
1.000000000000000000e+02,7.001355886000000282e+03,9.500000000000000000e+01,5.867539260000000212e+01,1.988000000000000000e+03
2.600000000000000000e+01,9.813622599000000264e+03,1.000000000000000000e+02,1.447957269000000053e+02,1.971000000000000000e+03
1.100000000000000000e+01,1.963792904300000009e+04,9.500000000000000000e+01,2.119885151999999948e+02,2.014000000000000000e+03
8.500000000000000000e+01,1.555707186499999989e+04,9.500000000000000000e+01,1.299691492000000039e+02,2.015000000000000000e+03
9.400000000000000000e+01,6.006364755999999943e+03,1.000000000000000000e+02,9.053676169999999956e+01,2.013000000000000000e+03
1.000000000000000000e+02,1.914545024000000012e+03,1.000000000000000000e+02,4.037876479999999901e+01,1.969000000000000000e+03
7.900000000000000000e+01,3.110206634000000122e+03,1.000000000000000000e+02,1.078870122000000009e+02,1.978000000000000000e+03
3.500000000000000000e+01,6.123608341999999539e+03,9.500000000000000000e+01,1.981083147999999881e+02,1.951000000000000000e+03
1.000000000000000000e+02,2.594037565999999970e+03,9.000000000000000000e+01,7.728747950000000344e+01,1.988000000000000000e+03
9.400000000000000000e+01,9.655130080999999336e+03,9.500000000000000000e+01,1.277609355000000022e+02,2.014000000000000000e+03
1.000000000000000000e+02,2.476886882999999943e+04,9.500000000000000000e+01,1.766570959999999957e+01,1.967000000000000000e+03
4.900000000000000000e+01,5.800584611000000223e+03,1.000000000000000000e+02,1.454266451000000018e+02,1.971000000000000000e+03
8.100000000000000000e+01,1.215607884100000047e+04,9.500000000000000000e+01,1.028396666000000010e+02,2.007000000000000000e+03
7.800000000000000000e+01,4.997438175999999658e+03,9.500000000000000000e+01,1.343855766000000074e+02,1.971000000000000000e+03
4.200000000000000000e+01,2.494631355999999869e+03,1.000000000000000000e+02,1.492121542999999804e+02,1.963000000000000000e+03
1.000000000000000000e+02,2.144108337000000120e+03,1.000000000000000000e+02,8.044207049999999981e+01,1.989000000000000000e+03
9.500000000000000000e+01,1.945574626000000080e+03,1.000000000000000000e+02,1.280763946000000146e+02,1.984000000000000000e+03
8.700000000000000000e+01,1.028854273499999908e+04,9.000000000000000000e+01,1.350164947999999754e+02,2.002000000000000000e+03
7.900000000000000000e+01,2.245066027100000065e+04,9.500000000000000000e+01,1.195589988999999917e+02,2.007000000000000000e+03
9.500000000000000000e+01,1.382229414600000018e+04,9.500000000000000000e+01,1.334391992999999843e+02,2.010000000000000000e+03
1.000000000000000000e+02,2.794615142999999989e+03,9.500000000000000000e+01,1.735025050000000135e+01,1.970000000000000000e+03
2.800000000000000000e+01,1.055916917400000057e+04,1.000000000000000000e+02,1.400638404000000037e+02,1.971000000000000000e+03
1.500000000000000000e+01,2.984676100399999996e+04,1.000000000000000000e+02,1.375401675999999895e+02,1.927000000000000000e+03
1.000000000000000000e+00,9.131993287999999666e+03,1.000000000000000000e+02,2.369097840999999676e+02,1.979000000000000000e+03
9.800000000000000000e+01,1.126839067599999908e+04,9.500000000000000000e+01,1.006314528999999993e+02,2.002000000000000000e+03
1.000000000000000000e+02,5.044632899999999790e+04,1.000000000000000000e+02,3.028407359999999926e+01,2.017000000000000000e+03
2.200000000000000000e+01,4.251055473999999776e+03,9.500000000000000000e+01,2.066257104999999967e+02,1.951000000000000000e+03
9.600000000000000000e+01,5.778566600000000108e+03,1.000000000000000000e+02,6.940100200000000541e+01,2.003000000000000000e+03
9.200000000000000000e+01,2.882780090000000200e+03,1.000000000000000000e+02,1.085179303999999973e+02,2.010000000000000000e+03
7.300000000000000000e+01,6.525971234999999979e+03,1.000000000000000000e+02,1.223981307999999899e+02,2.008000000000000000e+03
9.700000000000000000e+01,2.972896000000000186e+03,9.500000000000000000e+01,5.583626069999999686e+01,1.988000000000000000e+03
8.900000000000000000e+01,3.061153850000000148e+03,1.000000000000000000e+02,7.854931589999999630e+01,1.966000000000000000e+03
1.000000000000000000e+02,1.816578810499999963e+04,9.500000000000000000e+01,1.608841409999999783e+01,1.972000000000000000e+03
1.000000000000000000e+02,4.885397157999999763e+03,1.000000000000000000e+02,5.678263799999999861e+01,1.963000000000000000e+03
9.300000000000000000e+01,1.162411626299999989e+04,1.000000000000000000e+02,1.466884814999999946e+02,1.985000000000000000e+03
5.900000000000000000e+01,1.268014466399999947e+04,1.000000000000000000e+02,1.138807350999999954e+02,1.930000000000000000e+03
6.900000000000000000e+01,3.701720034999999825e+03,9.500000000000000000e+01,1.135652759999999972e+02,1.987000000000000000e+03
9.800000000000000000e+01,1.980691959999999881e+03,1.000000000000000000e+02,1.129343577999999866e+02,1.920000000000000000e+03
1.000000000000000000e+02,8.825784999999999854e+03,1.000000000000000000e+02,7.255559300000000178e+01,1.971000000000000000e+03
9.700000000000000000e+01,5.895066961999999876e+03,9.500000000000000000e+01,9.211405719999999064e+01,2.007000000000000000e+03
3.000000000000000000e+00,2.930532232000000022e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.991000000000000000e+03
8.800000000000000000e+01,2.087716215999999804e+03,9.500000000000000000e+01,1.104106850000000009e+02,1.986000000000000000e+03
9.300000000000000000e+01,1.101987515100000019e+04,9.500000000000000000e+01,1.053633393999999868e+02,1.979000000000000000e+03
8.800000000000000000e+01,5.867753480000000309e+03,1.000000000000000000e+02,9.306043449999999950e+01,1.998000000000000000e+03
1.000000000000000000e+02,2.102394890000000032e+03,9.500000000000000000e+01,7.665656130000000701e+01,1.954000000000000000e+03
1.000000000000000000e+02,4.830956000000000131e+03,1.000000000000000000e+02,2.712948259999999934e+01,2.002000000000000000e+03
1.000000000000000000e+02,4.133533179000000018e+03,1.000000000000000000e+02,5.394350610000000046e+01,1.971000000000000000e+03
1.000000000000000000e+02,1.859546448000000055e+03,1.000000000000000000e+02,1.059942575999999974e+02,1.928000000000000000e+03
8.300000000000000000e+01,4.694202784000000065e+03,1.000000000000000000e+02,9.842323919999999760e+01,1.926000000000000000e+03
7.600000000000000000e+01,8.531003780999999435e+03,9.500000000000000000e+01,1.391174631000000090e+02,2.000000000000000000e+03
1.000000000000000000e+02,5.381313371999999617e+03,8.500000000000000000e+01,3.943238749999999726e+01,1.912000000000000000e+03
8.400000000000000000e+01,3.073417046000000028e+03,1.000000000000000000e+02,9.242951630000000307e+01,1.988000000000000000e+03
5.000000000000000000e+00,4.749851681000000099e+03,1.000000000000000000e+02,1.826508188999999902e+02,1.965000000000000000e+03
8.600000000000000000e+01,1.002321176700000069e+04,9.500000000000000000e+01,6.309181999999999846e+01,1.970000000000000000e+03
8.100000000000000000e+01,2.585025975000000017e+03,9.500000000000000000e+01,1.154580306000000007e+02,2.003000000000000000e+03
1.000000000000000000e+02,7.310927262600000540e+04,1.000000000000000000e+02,3.154590999999999923e-01,2.012000000000000000e+03
1.000000000000000000e+02,6.939017972999999984e+03,1.000000000000000000e+02,8.643579339999999434e+01,1.964000000000000000e+03
8.300000000000000000e+01,6.685392783000000236e+03,9.500000000000000000e+01,1.217672126000000077e+02,2.014000000000000000e+03
6.600000000000000000e+01,3.612068639999999959e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.972000000000000000e+03
6.200000000000000000e+01,1.816578810499999963e+04,9.500000000000000000e+01,1.296536901000000057e+02,1.972000000000000000e+03
8.400000000000000000e+01,2.219731379000000015e+04,9.500000000000000000e+01,1.214517534999999953e+02,2.008000000000000000e+03
1.000000000000000000e+02,6.605867814999999609e+03,9.500000000000000000e+01,2.271305519999999945e+01,1.996000000000000000e+03
1.000000000000000000e+02,3.264063292300000103e+04,9.500000000000000000e+01,6.372273819999999489e+01,2.008000000000000000e+03
1.000000000000000000e+02,1.217029299999999967e+04,1.000000000000000000e+02,5.173529239999999163e+01,1.971000000000000000e+03
6.200000000000000000e+01,2.104317982100000154e+04,9.500000000000000000e+01,1.359628720999999985e+02,2.008000000000000000e+03
9.800000000000000000e+01,4.818878609999999753e+03,1.000000000000000000e+02,6.782370650000000012e+01,1.989000000000000000e+03
3.300000000000000000e+01,4.626011981999999989e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.924000000000000000e+03
