# Floor Area,Year Built,Energy Star Score,Site EUI
9.697958364000000074e+03,2.009000000000000000e+03,9.300000000000000000e+01,2.015783648999999969e+02
2.117259370000000126e+04,1.974000000000000000e+03,7.300000000000000000e+01,1.025242075000000028e+02
1.689459635599999820e+04,2.009000000000000000e+03,9.500000000000000000e+01,1.485812361000000124e+02
7.218563100000000304e+03,1.915000000000000000e+03,1.000000000000000000e+02,6.466911550000000375e+01
1.570060699999999997e+04,1.966000000000000000e+03,5.400000000000000000e+01,2.996861450000000104e+02
3.623216999999999825e+04,1.934000000000000000e+03,7.200000000000000000e+01,2.132503515999999877e+02
2.500019729999999981e+04,2.002000000000000000e+03,1.300000000000000000e+01,3.536296510999999896e+02
5.382734787900000083e+04,1.924000000000000000e+03,6.600000000000000000e+01,2.022092830999999649e+02
2.356205886000000100e+04,1.980000000000000000e+03,4.700000000000000000e+01,3.211373638000000028e+02
4.645149999999999636e+03,1.997000000000000000e+03,7.000000000000000000e+00,3.507905192000000056e+02
2.824056103699999949e+04,1.956000000000000000e+03,2.400000000000000000e+01,4.504755948000000103e+02
5.307083875000000262e+03,1.931000000000000000e+03,8.800000000000000000e+01,1.981083147999999881e+02
1.599027855400000044e+04,1.978000000000000000e+03,8.000000000000000000e+00,2.189286154000000124e+02
9.675104225999999471e+03,1.926000000000000000e+03,5.100000000000000000e+01,3.217682819999999992e+02
5.186588684000000285e+03,1.972000000000000000e+03,1.000000000000000000e+02,2.776040080000000287e+01
5.574180000000000291e+03,1.992000000000000000e+03,8.900000000000000000e+01,1.854899507999999742e+02
6.001533800000000156e+03,2.001000000000000000e+03,7.100000000000000000e+01,2.003165285000000040e+02
7.722283165999999619e+04,2.000000000000000000e+03,5.700000000000000000e+01,1.495276133999999786e+02
5.014532328000000234e+03,1.940000000000000000e+03,8.300000000000000000e+01,2.324933566999999925e+02
2.610574299999999857e+04,2.001000000000000000e+03,8.700000000000000000e+01,1.820199006999999938e+02
5.249019500000000335e+03,1.933000000000000000e+03,8.100000000000000000e+01,2.410107524000000012e+02
4.466962045999999827e+04,2.009000000000000000e+03,3.700000000000000000e+01,1.526822043999999892e+02
1.003352399999999943e+04,1.886000000000000000e+03,6.200000000000000000e+01,2.018938239999999951e+02
1.031325493300000016e+04,2.002000000000000000e+03,1.000000000000000000e+01,3.432195007999999916e+02
3.193243335400000069e+04,1.971000000000000000e+03,5.900000000000000000e+01,2.542600345999999831e+02
2.608716240000000107e+04,1.900000000000000000e+03,9.700000000000000000e+01,1.167198669999999936e+02
6.389961242999999740e+03,2.008000000000000000e+03,5.600000000000000000e+01,2.198749927000000071e+02
4.947270556000000397e+03,1.929000000000000000e+03,8.000000000000000000e+00,3.952702522999999815e+02
2.734042386999999871e+04,2.004000000000000000e+03,7.300000000000000000e+01,2.331242749000000174e+02
5.927490109000000302e+03,1.999000000000000000e+03,7.500000000000000000e+01,2.009474467000000004e+02
1.330538185399999929e+04,2.004000000000000000e+03,9.900000000000000000e+01,1.397483812999999770e+02
1.576870489900000030e+04,1.940000000000000000e+03,4.900000000000000000e+01,2.763421715999999719e+02
1.183816477499999928e+04,1.930000000000000000e+03,7.000000000000000000e+01,3.129354271999999924e+02
9.054790895000000091e+03,1.982000000000000000e+03,7.000000000000000000e+01,1.009469119999999975e+02
2.294704100000000108e+04,1.972000000000000000e+03,6.600000000000000000e+01,2.671938577000000237e+02
6.270710952199999883e+04,2.004000000000000000e+03,8.100000000000000000e+01,1.214517534999999953e+02
2.248252600000000166e+04,1.956000000000000000e+03,5.600000000000000000e+01,2.555218710000000044e+02
6.925918649999999616e+03,1.951000000000000000e+03,7.100000000000000000e+01,2.810740581000000020e+02
8.542152141000000483e+03,2.001000000000000000e+03,1.000000000000000000e+00,7.220858799000000090e+02
1.432006841999999961e+04,1.973000000000000000e+03,6.300000000000000000e+01,3.082035407000000191e+02
5.927490109000000302e+03,2.000000000000000000e+03,7.200000000000000000e+01,2.085184650999999860e+02
9.987072500000000218e+03,1.952000000000000000e+03,4.500000000000000000e+01,3.810745928000000049e+02
4.645149999999999636e+03,1.970000000000000000e+03,9.900000000000000000e+01,1.678242412000000172e+02
2.277517045000000144e+04,1.973000000000000000e+03,1.000000000000000000e+02,4.889616050000000058e+01
1.389122817199999918e+04,2.004000000000000000e+03,5.500000000000000000e+01,2.236605019000000141e+02
1.021236227499999950e+04,2.003000000000000000e+03,1.800000000000000000e+01,2.971624722000000247e+02
1.366872548699999970e+04,1.962000000000000000e+03,1.000000000000000000e+00,3.507905192000000056e+02
8.410322783999999956e+03,2.010000000000000000e+03,4.600000000000000000e+01,2.283923884000000157e+02
2.453939842000000135e+04,1.985000000000000000e+03,2.000000000000000000e+00,5.227157286999999997e+02
6.191892047000000275e+03,1.973000000000000000e+03,9.500000000000000000e+01,1.971619374999999934e+02
6.588309148000000278e+03,1.993000000000000000e+03,9.700000000000000000e+01,1.353319539000000020e+02
1.510045362000000023e+04,1.928000000000000000e+03,6.700000000000000000e+01,2.785503852999999594e+02
2.615925512800000070e+04,2.016000000000000000e+03,9.600000000000000000e+01,1.804426052000000027e+02
2.450521011599999838e+04,2.007000000000000000e+03,1.400000000000000000e+01,4.031567297999999937e+02
3.741306003300000157e+04,2.008000000000000000e+03,4.500000000000000000e+01,1.981083147999999881e+02
1.858059999999999854e+04,1.969000000000000000e+03,4.500000000000000000e+01,3.940084158999999886e+02
7.041443530500000634e+04,1.969000000000000000e+03,5.000000000000000000e+01,2.766576307000000270e+02
5.574180000000000291e+03,2.005000000000000000e+03,5.400000000000000000e+01,2.564682482999999706e+02
3.569045260699999926e+04,2.013000000000000000e+03,6.200000000000000000e+01,2.586764620000000150e+02
1.161287500000000000e+04,2.007000000000000000e+03,6.300000000000000000e+01,1.277609355000000022e+02
1.486447999999999956e+04,1.956000000000000000e+03,3.000000000000000000e+01,3.129354271999999924e+02
2.023427339999999822e+04,1.974000000000000000e+03,8.400000000000000000e+01,1.403792995000000019e+02
5.109664999999999964e+03,2.008000000000000000e+03,6.400000000000000000e+01,1.725561277000000189e+02
6.236857098999999835e+03,1.964000000000000000e+03,4.700000000000000000e+01,3.283929230999999618e+02
5.651558908700000029e+04,2.002000000000000000e+03,1.100000000000000000e+01,2.353324885999999765e+02
5.510076930000000175e+03,1.950000000000000000e+03,3.100000000000000000e+01,3.848601019999999835e+02
3.316534906700000283e+04,1.981000000000000000e+03,4.600000000000000000e+01,2.917996674999999982e+02
1.387515595299999950e+04,1.970000000000000000e+03,6.900000000000000000e+01,1.085179303999999973e+02
7.179543840000000273e+03,1.923000000000000000e+03,5.300000000000000000e+01,2.706639078000000040e+02
4.998181400000000394e+03,2.007000000000000000e+03,5.400000000000000000e+01,2.359634067999999729e+02
7.432239999999999782e+03,2.003000000000000000e+03,9.300000000000000000e+01,1.533131226000000140e+02
2.741103014999999868e+04,1.959000000000000000e+03,3.400000000000000000e+01,3.173518545999999674e+02
3.716333676900000137e+04,1.938000000000000000e+03,1.000000000000000000e+00,5.716118891999999505e+02
1.033267165999999997e+04,1.912000000000000000e+03,5.500000000000000000e+01,2.684556940999999597e+02
3.068446735500000068e+04,1.990000000000000000e+03,4.600000000000000000e+01,2.299696839000000068e+02
6.913488228599999275e+04,1.943000000000000000e+03,1.000000000000000000e+02,1.514203679999999963e+01
9.308880600000000413e+03,2.006000000000000000e+03,9.400000000000000000e+01,1.529976634999999874e+02
8.904752549999999246e+03,1.950000000000000000e+03,1.800000000000000000e+01,2.681402350000000183e+02
8.995240072000000509e+03,1.962000000000000000e+03,1.500000000000000000e+01,3.716108198000000016e+02
5.667082999999999629e+03,2.001000000000000000e+03,2.100000000000000000e+01,2.779194670999999630e+02
3.952781102200000169e+04,1.971000000000000000e+03,1.800000000000000000e+01,3.826518882999999960e+02
9.621499195000000327e+03,1.928000000000000000e+03,8.000000000000000000e+00,2.943233402999999839e+02
2.646341954999999871e+04,1.969000000000000000e+03,6.600000000000000000e+01,2.763421715999999719e+02
1.394334675500000048e+04,2.016000000000000000e+03,6.800000000000000000e+01,1.637232728999999836e+02
1.115950835999999981e+04,1.926000000000000000e+03,9.100000000000000000e+01,2.236605019000000141e+02
9.687924839999999676e+03,1.960000000000000000e+03,9.100000000000000000e+01,2.066257104999999967e+02
1.124367847799999981e+04,1.979000000000000000e+03,9.400000000000000000e+01,9.716140280000000473e+01
1.872924480000000040e+04,1.925000000000000000e+03,9.900000000000000000e+01,1.583604682000000139e+02
1.132394666999999936e+04,1.923000000000000000e+03,9.100000000000000000e+01,2.555218710000000044e+02
4.901562280000000101e+03,1.923000000000000000e+03,9.200000000000000000e+01,1.523667452999999909e+02
1.979298415000000023e+04,2.006000000000000000e+03,1.000000000000000000e+01,3.208219047000000046e+02
1.135274660000000040e+04,1.972000000000000000e+03,3.200000000000000000e+01,2.113575969999999984e+02
8.847031916100000672e+04,2.008000000000000000e+03,7.600000000000000000e+01,1.996856102999999791e+02
6.236857098999999835e+03,1.964000000000000000e+03,8.100000000000000000e+01,3.018943586999999980e+02
1.004467236000000048e+04,1.928000000000000000e+03,1.000000000000000000e+02,8.265028420000000153e+01
5.375646289000000252e+03,1.967000000000000000e+03,5.000000000000000000e+01,2.769730897999999684e+02
5.202568000000000211e+03,1.885000000000000000e+03,6.400000000000000000e+01,2.151431062000000054e+02
1.820898800000000119e+04,1.912000000000000000e+03,9.500000000000000000e+01,2.050484150000000056e+02
1.243776073700000052e+04,2.015000000000000000e+03,2.600000000000000000e+01,2.744494169999999826e+02
7.062207351000000017e+03,2.012000000000000000e+03,5.500000000000000000e+01,2.135658107000000143e+02
2.357618011599999954e+04,1.971000000000000000e+03,2.500000000000000000e+01,3.179827727999999638e+02
5.429437125999999807e+03,2.006000000000000000e+03,2.300000000000000000e+01,2.741339578999999844e+02
4.721794974999999795e+03,1.968000000000000000e+03,9.500000000000000000e+01,2.104112197000000037e+02
9.401783600000000661e+03,1.926000000000000000e+03,9.000000000000000000e+00,3.299702185999999529e+02
3.303890808400000242e+04,1.972000000000000000e+03,3.700000000000000000e+01,3.000016040999999518e+02
2.952736048999999912e+04,1.956000000000000000e+03,2.000000000000000000e+00,5.138828739000000496e+02
1.240255049999999937e+04,1.908000000000000000e+03,5.900000000000000000e+01,2.618310529999999972e+02
6.624912930000000415e+03,1.970000000000000000e+03,5.100000000000000000e+01,2.675093167999999650e+02
1.950963000000000102e+04,1.927000000000000000e+03,9.600000000000000000e+01,1.760261777999999993e+02
3.344071355900000344e+04,1.989000000000000000e+03,2.500000000000000000e+01,2.709793669000000023e+02
5.510076930000000175e+03,1.950000000000000000e+03,4.000000000000000000e+00,4.072576980999999705e+02
2.390394190000000162e+04,1.920000000000000000e+03,4.700000000000000000e+01,2.902223720000000071e+02
4.738796223999999711e+03,1.929000000000000000e+03,5.900000000000000000e+01,1.593068455000000085e+02
1.635668798599999900e+04,1.915000000000000000e+03,1.900000000000000000e+01,2.498436072000000081e+02
6.277269903999999769e+03,1.972000000000000000e+03,1.100000000000000000e+01,2.678247759000000201e+02
1.040513600000000042e+04,1.950000000000000000e+03,7.800000000000000000e+01,2.873832400999999663e+02
4.751988449999999830e+03,1.931000000000000000e+03,7.000000000000000000e+00,5.908548943000000691e+02
6.298823400000000220e+03,2.000000000000000000e+03,7.700000000000000000e+01,2.176667789999999911e+02
1.298319425000000047e+04,1.885000000000000000e+03,7.400000000000000000e+01,2.173513199000000213e+02
2.437031495999999970e+04,1.983000000000000000e+03,1.000000000000000000e+00,6.094669811999999638e+02
4.180207646199999726e+04,2.006000000000000000e+03,5.300000000000000000e+01,2.570991664999999671e+02
1.535742331799999920e+04,1.984000000000000000e+03,6.800000000000000000e+01,1.425875132000000178e+02
2.484226220000000103e+04,2.009000000000000000e+03,8.800000000000000000e+01,1.242908853999999934e+02
6.847973033000000578e+04,2.001000000000000000e+03,9.900000000000000000e+01,1.318619037999999932e+02
4.772891625000000204e+03,2.008000000000000000e+03,7.800000000000000000e+01,1.883290827000000149e+02
7.432239999999999782e+03,1.915000000000000000e+03,9.800000000000000000e+01,1.429029722999999876e+02
1.344910279500000070e+04,1.930000000000000000e+03,4.100000000000000000e+01,3.028407359999999926e+02
4.133514598400000250e+04,1.981000000000000000e+03,6.000000000000000000e+00,1.899063782000000060e+02
3.737599173599999631e+04,2.005000000000000000e+03,1.000000000000000000e+00,5.643563298999999915e+02
8.361270000000000437e+03,1.940000000000000000e+03,8.300000000000000000e+01,2.612001348000000007e+02
6.446074655000000348e+03,2.006000000000000000e+03,1.000000000000000000e+02,5.552080160000000575e+01
6.752190039999999863e+04,1.951000000000000000e+03,4.400000000000000000e+01,2.757112534000000323e+02
2.270920931999999812e+04,1.925000000000000000e+03,8.900000000000000000e+01,2.460580980000000011e+02
6.316196261000000050e+03,1.964000000000000000e+03,1.000000000000000000e+02,3.470050100000000270e+01
9.987072500000000218e+03,1.952000000000000000e+03,4.600000000000000000e+01,3.744499516999999855e+02
1.137132719999999972e+04,1.972000000000000000e+03,7.800000000000000000e+01,1.987392329999999845e+02
1.078882538999999997e+04,2.002000000000000000e+03,7.000000000000000000e+01,1.955846420000000023e+02
1.659247580000000016e+04,1.920000000000000000e+03,9.900000000000000000e+01,1.249218036000000041e+02
1.460704578699999911e+04,2.015000000000000000e+03,3.100000000000000000e+01,2.697175305000000094e+02
5.732115099999999984e+03,1.920000000000000000e+03,9.800000000000000000e+01,1.435338904999999841e+02
1.765156999999999971e+04,1.958000000000000000e+03,6.700000000000000000e+01,2.722412032999999951e+02
5.585328359999999520e+03,1.924000000000000000e+03,5.900000000000000000e+01,2.675093167999999650e+02
5.481277000000000044e+03,1.950000000000000000e+03,4.000000000000000000e+01,2.697175305000000094e+02
6.254229959999999664e+03,1.961000000000000000e+03,8.900000000000000000e+01,3.211373638000000028e+02
3.598467640799999936e+04,2.005000000000000000e+03,9.500000000000000000e+01,1.564677135999999962e+02
5.769276299999999537e+03,1.966000000000000000e+03,9.700000000000000000e+01,1.299691492000000039e+02
1.013423085200000060e+04,1.929000000000000000e+03,5.400000000000000000e+01,3.258692502999999761e+02
1.033945357899999908e+04,1.977000000000000000e+03,5.500000000000000000e+01,3.037871132999999872e+02
1.688660669799999960e+04,1.974000000000000000e+03,1.400000000000000000e+01,2.034711194999999861e+02
4.553603383800000302e+04,1.998000000000000000e+03,1.800000000000000000e+01,1.671933229999999924e+02
7.273190064000000348e+03,2.001000000000000000e+03,7.700000000000000000e+01,1.952691829000000041e+02
1.967639088500000071e+04,1.975000000000000000e+03,9.500000000000000000e+01,1.138807350999999954e+02
5.792687855999999556e+03,1.922000000000000000e+03,7.600000000000000000e+01,2.883296174000000178e+02
2.294704100000000108e+04,1.970000000000000000e+03,9.400000000000000000e+01,1.488966952000000106e+02
8.108109325000000354e+03,2.015000000000000000e+03,8.900000000000000000e+01,1.520512861999999927e+02
6.950352138999999625e+03,2.011000000000000000e+03,3.700000000000000000e+01,2.813895172000000002e+02
5.508776288000000022e+03,1.922000000000000000e+03,7.800000000000000000e+01,2.955851766999999768e+02
1.081205113999999958e+04,1.933000000000000000e+03,8.600000000000000000e+01,2.451117207000000064e+02
1.784666630000000077e+04,1.969000000000000000e+03,2.400000000000000000e+01,4.542611039999999889e+02
1.672254000000000087e+04,1.971000000000000000e+03,7.600000000000000000e+01,2.533136572999999885e+02
1.928108861999999863e+04,1.996000000000000000e+03,1.200000000000000000e+01,4.548920221999999285e+02
1.629890231999999924e+04,1.927000000000000000e+03,6.700000000000000000e+01,2.463735570999999709e+02
1.656794940800000040e+04,1.924000000000000000e+03,4.700000000000000000e+01,2.138812697999999841e+02
5.115229889700000058e+04,2.002000000000000000e+03,3.600000000000000000e+01,2.283923884000000157e+02
4.905278400000000147e+03,1.996000000000000000e+03,1.600000000000000000e+01,3.094653770999999551e+02
4.287714997800000128e+04,1.985000000000000000e+03,3.000000000000000000e+01,1.640387319999999818e+02
9.849111544999999751e+03,1.928000000000000000e+03,6.000000000000000000e+01,2.072566286999999932e+02
5.315584499499999947e+04,2.006000000000000000e+03,7.400000000000000000e+01,1.886445417999999847e+02
1.585343243500000062e+04,2.008000000000000000e+03,6.900000000000000000e+01,2.605692165999999474e+02
1.180759968800000024e+04,1.930000000000000000e+03,6.000000000000000000e+00,3.810745928000000049e+02
5.295470999999999549e+03,1.920000000000000000e+03,6.400000000000000000e+01,3.230301183999999921e+02
1.361019659700000011e+04,1.968000000000000000e+03,2.400000000000000000e+01,4.170369301999999720e+02
5.202103484999999637e+03,2.011000000000000000e+03,6.800000000000000000e+01,1.905372964000000024e+02
8.918688000000000102e+03,2.003000000000000000e+03,7.600000000000000000e+01,2.249223382999999785e+02
6.945242473999999675e+03,1.934000000000000000e+03,4.900000000000000000e+01,3.564687829999999735e+02
5.510076930000000175e+03,1.950000000000000000e+03,5.800000000000000000e+01,3.091499180000000138e+02
4.942439599999999700e+03,1.985000000000000000e+03,7.300000000000000000e+01,2.154585652999999752e+02
1.046663778599999932e+04,1.930000000000000000e+03,7.800000000000000000e+01,1.552058772000000033e+02
2.368199663299999884e+04,1.928000000000000000e+03,9.900000000000000000e+01,2.056793332000000021e+02
4.813490235999999641e+03,1.991000000000000000e+03,8.000000000000000000e+00,2.205059109000000035e+02
2.158879913999999917e+04,1.920000000000000000e+03,8.200000000000000000e+01,2.015783648999999969e+02
6.460474619999999959e+03,1.920000000000000000e+03,8.500000000000000000e+01,2.126194334000000197e+02
2.029930549999999857e+04,1.975000000000000000e+03,1.300000000000000000e+01,2.593073802000000114e+02
9.246635589999999866e+03,1.983000000000000000e+03,5.500000000000000000e+01,3.362794005999999740e+02
9.944337120000000141e+03,2.004000000000000000e+03,2.400000000000000000e+01,3.110426725999999462e+02
1.081390920000000006e+04,2.005000000000000000e+03,1.000000000000000000e+02,2.334397339999999943e+01
8.825784999999999854e+03,1.962000000000000000e+03,5.000000000000000000e+00,4.757123228000000381e+02
3.504960771299999760e+04,1.969000000000000000e+03,6.200000000000000000e+01,1.646696502000000066e+02
5.846478693000000021e+03,1.990000000000000000e+03,1.000000000000000000e+02,1.511049088999999981e+02
1.545181276599999910e+04,2.011000000000000000e+03,8.300000000000000000e+01,1.946382647000000077e+02
8.175463999999999942e+03,1.977000000000000000e+03,9.800000000000000000e+01,1.712942912999999976e+02
5.667082999999999629e+03,1.922000000000000000e+03,8.100000000000000000e+01,2.179822380999999893e+02
7.803851999999999862e+03,2.001000000000000000e+03,1.600000000000000000e+01,3.126199680999999941e+02
9.422965484000000288e+03,1.974000000000000000e+03,7.000000000000000000e+01,2.630928893999999900e+02
5.548102127900000050e+04,1.963000000000000000e+03,6.900000000000000000e+01,2.788658444000000145e+02
1.393545000000000073e+04,1.986000000000000000e+03,4.600000000000000000e+01,1.454266451000000018e+02
2.917525811999999860e+04,1.965000000000000000e+03,9.900000000000000000e+01,7.160921569999999292e+01
1.384254700000000048e+04,2.007000000000000000e+03,1.000000000000000000e+02,9.526864820000000122e+01
5.827712287000000288e+03,2.000000000000000000e+03,8.800000000000000000e+01,2.416416705999999692e+02
1.847357574400000158e+04,1.893000000000000000e+03,2.300000000000000000e+01,3.025252768999999944e+02
7.780254638000000341e+03,1.962000000000000000e+03,6.300000000000000000e+01,2.798122217000000092e+02
1.486522322399999939e+04,2.009000000000000000e+03,2.900000000000000000e+01,2.432189660999999887e+02
1.374657820099999954e+05,1.968000000000000000e+03,2.600000000000000000e+01,2.000010693999999773e+02
5.685663599999999860e+03,1.930000000000000000e+03,7.700000000000000000e+01,2.164049425999999698e+02
1.011592896099999962e+04,2.013000000000000000e+03,7.400000000000000000e+01,1.829662779999999884e+02
6.503210000000000036e+03,1.930000000000000000e+03,5.300000000000000000e+01,3.176673137000000224e+02
6.020114400000000387e+03,1.978000000000000000e+03,5.300000000000000000e+01,1.634078137999999853e+02
1.012559087299999919e+04,1.950000000000000000e+03,4.900000000000000000e+01,3.148281817999999816e+02
1.833905219999999827e+04,1.929000000000000000e+03,8.900000000000000000e+01,2.154585652999999752e+02
4.159973372799999925e+04,1.911000000000000000e+03,6.500000000000000000e+01,1.340701175000000092e+02
9.955485479999999370e+03,1.949000000000000000e+03,9.300000000000000000e+01,2.126194334000000197e+02
2.584542879399999947e+04,1.999000000000000000e+03,1.000000000000000000e+00,4.959017051999999239e+02
1.291351699999999983e+04,2.000000000000000000e+03,9.400000000000000000e+01,1.416411358999999948e+02
9.821519354000000021e+03,1.950000000000000000e+03,8.700000000000000000e+01,1.545749590000000069e+02
1.523098233500000060e+04,2.007000000000000000e+03,2.100000000000000000e+01,3.271310867000000258e+02
2.484820799199999965e+04,1.925000000000000000e+03,7.600000000000000000e+01,2.340706522000000120e+02
1.036723157600000013e+04,1.910000000000000000e+03,7.100000000000000000e+01,1.987392329999999845e+02
7.808590052999999898e+03,2.013000000000000000e+03,4.800000000000000000e+01,2.003165285000000040e+02
6.956948252000000139e+03,1.922000000000000000e+03,6.300000000000000000e+01,2.946387994000000390e+02
3.442446342600000207e+04,2.009000000000000000e+03,3.400000000000000000e+01,2.179822380999999893e+02
6.284887950000000274e+03,1.969000000000000000e+03,8.200000000000000000e+01,2.567837074000000257e+02
4.830956000000000131e+03,1.915000000000000000e+03,7.100000000000000000e+01,2.082030059999999878e+02
5.723753829999999653e+03,1.921000000000000000e+03,8.400000000000000000e+01,2.492126889999999833e+02
2.031082547200000045e+04,2.006000000000000000e+03,2.900000000000000000e+01,2.470044752999999957e+02
4.894408749000000171e+03,2.006000000000000000e+03,1.000000000000000000e+01,2.331242749000000174e+02
8.087391956000000391e+03,1.980000000000000000e+03,1.000000000000000000e+02,3.406958279999999917e+01
6.959363730000000214e+04,1.922000000000000000e+03,8.900000000000000000e+01,1.678242412000000172e+02
9.476105999999999767e+03,1.960000000000000000e+03,4.000000000000000000e+00,4.555229403999999818e+02
2.773637645599999814e+04,2.014000000000000000e+03,4.000000000000000000e+00,4.451127900999999838e+02
9.321143796000000293e+03,1.955000000000000000e+03,1.000000000000000000e+02,3.343866459999999563e+01
1.276431478199999947e+04,1.928000000000000000e+03,8.500000000000000000e+01,2.365943249999999978e+02
1.032616844999999921e+04,1.976000000000000000e+03,5.300000000000000000e+01,1.640387319999999818e+02
1.268971367300000020e+04,1.929000000000000000e+03,3.700000000000000000e+01,3.353330232999999794e+02
2.236927724300000045e+04,1.970000000000000000e+03,5.400000000000000000e+01,3.082035407000000191e+02
1.901603636099999858e+04,1.997000000000000000e+03,1.000000000000000000e+02,1.233445080999999988e+02
2.248252600000000166e+04,1.930000000000000000e+03,4.700000000000000000e+01,4.044185661999999297e+02
9.515496871999999712e+03,1.963000000000000000e+03,1.100000000000000000e+01,4.132514209999999935e+02
2.932734033099999942e+04,1.974000000000000000e+03,6.000000000000000000e+00,2.974779312999999661e+02
1.625802499999999964e+04,1.908000000000000000e+03,6.900000000000000000e+01,1.848590326000000061e+02
1.904511500000000160e+04,1.957000000000000000e+03,5.000000000000000000e+01,2.410107524000000012e+02
1.205546489199999996e+04,1.968000000000000000e+03,1.600000000000000000e+01,4.249234076999999274e+02
5.322487192399999913e+04,1.983000000000000000e+03,2.900000000000000000e+01,2.365943249999999978e+02
8.393228632000000289e+03,2.016000000000000000e+03,8.000000000000000000e+00,3.132508862999999906e+02
1.225659988700000031e+04,2.000000000000000000e+03,7.800000000000000000e+01,2.223986654999999928e+02
6.105027741999999853e+04,1.999000000000000000e+03,7.500000000000000000e+01,2.788658444000000145e+02
1.913049285700000110e+04,1.974000000000000000e+03,8.800000000000000000e+01,1.769725550999999939e+02
6.970196219799999380e+04,1.971000000000000000e+03,6.500000000000000000e+01,2.277614701999999909e+02
1.087894130000000041e+04,1.927000000000000000e+03,2.100000000000000000e+01,2.552064119000000062e+02
2.043865999999999985e+04,1.969000000000000000e+03,2.600000000000000000e+01,3.435349598999999898e+02
8.045399800000000141e+03,1.960000000000000000e+03,5.400000000000000000e+01,1.829662779999999884e+02
4.738052999999999884e+03,1.994000000000000000e+03,8.200000000000000000e+01,1.933764282999999864e+02
5.818607793000000129e+03,2.011000000000000000e+03,1.000000000000000000e+02,6.214544269999999671e+01
1.922469649900000150e+04,1.904000000000000000e+03,9.900000000000000000e+01,1.820199006999999938e+02
9.691678121200000169e+04,2.003000000000000000e+03,7.300000000000000000e+01,1.630923547000000156e+02
2.021569280000000072e+04,1.951000000000000000e+03,4.600000000000000000e+01,2.640392666999999847e+02
7.131605891999999585e+03,2.016000000000000000e+03,5.800000000000000000e+01,1.438493496000000107e+02
1.997414500000000044e+04,1.911000000000000000e+03,7.200000000000000000e+01,2.104112197000000037e+02
1.391259586200000012e+04,1.960000000000000000e+03,7.900000000000000000e+01,2.501590662999999779e+02
1.324127878400000009e+04,1.970000000000000000e+03,3.000000000000000000e+00,2.725566623999999933e+02
1.473441580000000067e+04,1.979000000000000000e+03,7.700000000000000000e+01,2.842286490999999842e+02
4.195991865900000266e+04,1.970000000000000000e+03,6.900000000000000000e+01,3.126199680999999941e+02
4.219468454000000202e+04,1.991000000000000000e+03,2.400000000000000000e+01,2.283923884000000157e+02
6.051032518400000117e+04,2.008000000000000000e+03,4.500000000000000000e+01,2.444808024999999816e+02
2.377313447599999927e+04,1.970000000000000000e+03,1.000000000000000000e+02,9.905415739999999403e+01
8.788623799999999392e+03,1.910000000000000000e+03,9.600000000000000000e+01,1.782343914999999868e+02
1.724010261299999911e+04,1.998000000000000000e+03,9.900000000000000000e+01,1.249218036000000041e+02
6.131597999999999956e+03,1.990000000000000000e+03,5.800000000000000000e+01,2.176667789999999911e+02
1.013943341999999939e+04,1.924000000000000000e+03,9.200000000000000000e+01,2.097803015000000073e+02
5.713534499999999753e+03,1.920000000000000000e+03,8.900000000000000000e+01,1.823353597999999920e+02
1.221321418599999924e+04,1.928000000000000000e+03,9.200000000000000000e+01,1.596223046000000068e+02
5.821673592000000099e+03,1.994000000000000000e+03,7.900000000000000000e+01,1.520512861999999927e+02
7.246434000000000196e+03,1.892000000000000000e+03,6.000000000000000000e+01,1.526822043999999892e+02
1.205277070500000082e+04,1.928000000000000000e+03,8.700000000000000000e+01,2.138812697999999841e+02
4.932406076000000212e+03,1.926000000000000000e+03,6.000000000000000000e+01,1.608841409999999996e+02
2.196282661799999914e+04,1.958000000000000000e+03,3.700000000000000000e+01,3.037871132999999872e+02
1.754352381099999911e+04,1.935000000000000000e+03,5.800000000000000000e+01,2.580455437999999617e+02
3.296077666099999624e+04,2.008000000000000000e+03,7.100000000000000000e+01,1.902218372999999758e+02
4.743627180000000226e+04,1.969000000000000000e+03,8.000000000000000000e+01,1.151425715000000025e+02
1.062810319999999956e+04,1.950000000000000000e+03,5.800000000000000000e+01,2.738184987999999862e+02
2.777976215700000103e+04,1.968000000000000000e+03,9.500000000000000000e+01,1.728715867999999887e+02
3.634681230199999845e+04,1.926000000000000000e+03,8.900000000000000000e+01,2.047329559000000074e+02
2.394221793600000092e+04,1.982000000000000000e+03,7.600000000000000000e+01,1.492121542999999804e+02
5.796738426800000161e+04,1.987000000000000000e+03,4.600000000000000000e+01,2.324933566999999925e+02
8.232413538999999219e+03,1.962000000000000000e+03,1.600000000000000000e+01,2.870677809999999681e+02
4.817856676999999763e+03,1.984000000000000000e+03,2.200000000000000000e+01,4.630939588000000526e+02
9.001836185000000114e+03,1.968000000000000000e+03,8.100000000000000000e+01,1.829662779999999884e+02
1.168905545999999958e+04,1.974000000000000000e+03,6.800000000000000000e+01,3.164054772999999727e+02
4.856225615999999718e+03,1.926000000000000000e+03,2.300000000000000000e+01,2.763421715999999719e+02
1.040513600000000042e+04,1.964000000000000000e+03,3.400000000000000000e+01,1.548904181000000051e+02
2.825579712899999868e+04,2.008000000000000000e+03,5.700000000000000000e+01,2.570991664999999671e+02
5.460095116000000417e+03,1.920000000000000000e+03,8.700000000000000000e+01,2.615155938999999989e+02
