# Year Built,Number of Floors,Floor Area,Energy Star Score,Site EUI
1.965000000000000000e+03,3.000000000000000000e+00,2.688984432000000197e+03,5.300000000000000000e+01,1.123034396000000044e+02
1.989000000000000000e+03,4.000000000000000000e+00,1.893363139999999930e+03,8.800000000000000000e+01,7.255559300000000178e+01
2.002000000000000000e+03,4.000000000000000000e+00,2.769252624000000196e+03,8.700000000000000000e+01,1.176662442999999882e+02
1.969000000000000000e+03,4.000000000000000000e+00,2.589949834000000010e+03,8.400000000000000000e+01,8.580487519999999790e+01
1.905000000000000000e+03,2.000000000000000000e+00,4.741118798999999854e+03,9.700000000000000000e+01,1.485812361000000124e+02
2.012000000000000000e+03,5.000000000000000000e+00,8.937733114999999088e+03,9.900000000000000000e+01,9.968507560000000467e+01
2.007000000000000000e+03,1.200000000000000000e+01,1.629081975899999998e+04,6.400000000000000000e+01,1.268145582000000076e+02
1.980000000000000000e+03,4.000000000000000000e+00,2.438239235000000008e+03,9.000000000000000000e+01,8.201936599999999089e+01
2.005000000000000000e+03,6.000000000000000000e+00,6.079014901999999893e+03,9.900000000000000000e+01,8.580487519999999790e+01
1.999000000000000000e+03,4.000000000000000000e+00,3.745570251000000098e+03,6.500000000000000000e+01,9.179859810000000664e+01
1.991000000000000000e+03,4.000000000000000000e+00,2.304830527000000075e+03,9.900000000000000000e+01,5.709809710000000393e+01
1.976000000000000000e+03,3.000000000000000000e+00,1.999272559999999885e+03,9.400000000000000000e+01,6.309181999999999846e+01
1.976000000000000000e+03,4.000000000000000000e+00,2.004846739999999954e+03,8.500000000000000000e+01,7.034737930000000006e+01
1.969000000000000000e+03,3.000000000000000000e+00,9.035188362000000780e+03,7.700000000000000000e+01,7.571018399999999815e+01
1.975000000000000000e+03,3.000000000000000000e+00,2.684803797000000031e+03,7.200000000000000000e+01,1.015778302000000082e+02
1.975000000000000000e+03,3.000000000000000000e+00,5.341550887999999759e+03,8.700000000000000000e+01,6.750824739999998769e+01
1.985000000000000000e+03,4.000000000000000000e+00,4.539519288999999844e+03,8.500000000000000000e+01,7.476380669999998929e+01
1.966000000000000000e+03,4.000000000000000000e+00,1.386781661600000007e+04,7.800000000000000000e+01,7.665656130000000701e+01
1.968000000000000000e+03,3.000000000000000000e+00,1.181531063700000050e+04,8.300000000000000000e+01,7.634110219999999458e+01
1.976000000000000000e+03,3.000000000000000000e+00,4.109099690000000010e+03,7.500000000000000000e+01,7.413288849999999286e+01
2.007000000000000000e+03,1.300000000000000000e+01,1.738577451700000165e+04,7.400000000000000000e+01,1.138807350999999954e+02
1.990000000000000000e+03,5.000000000000000000e+00,5.303925172999999631e+03,1.000000000000000000e+02,4.479519219999999535e+01
1.979000000000000000e+03,3.000000000000000000e+00,2.025099594000000025e+03,7.000000000000000000e+01,1.003159938000000011e+02
1.981000000000000000e+03,3.000000000000000000e+00,3.943546543999999813e+03,7.600000000000000000e+01,9.211405719999999064e+01
2.002000000000000000e+03,5.000000000000000000e+00,1.163526462299999912e+04,9.300000000000000000e+01,1.293382310000000075e+02
1.931000000000000000e+03,4.000000000000000000e+00,3.012844290000000001e+03,6.500000000000000000e+01,1.287073127999999826e+02
1.971000000000000000e+03,4.000000000000000000e+00,8.147221488000000136e+03,4.900000000000000000e+01,9.779232100000000116e+01
1.949000000000000000e+03,4.000000000000000000e+00,2.669567704999999933e+03,3.500000000000000000e+01,2.766576307000000270e+02
1.980000000000000000e+03,4.000000000000000000e+00,2.490543623999999909e+03,4.900000000000000000e+01,9.842323919999999760e+01
1.981000000000000000e+03,1.800000000000000000e+01,7.296415813999999955e+03,1.000000000000000000e+01,2.261841746999999998e+02
1.978000000000000000e+03,3.000000000000000000e+00,3.164833598000000165e+03,7.600000000000000000e+01,8.233482510000000332e+01
1.911000000000000000e+03,4.000000000000000000e+00,3.105747289999999794e+03,4.700000000000000000e+01,2.192440744999999822e+02
1.971000000000000000e+03,1.100000000000000000e+01,6.766218393000000106e+03,6.100000000000000000e+01,1.220826717000000059e+02
2.006000000000000000e+03,6.000000000000000000e+00,5.619702470000000176e+03,9.100000000000000000e+01,8.675125249999999255e+01
2.002000000000000000e+03,4.000000000000000000e+00,5.421726176999999552e+03,8.100000000000000000e+01,9.053676169999999956e+01
2.002000000000000000e+03,4.000000000000000000e+00,2.158694108000000142e+03,5.700000000000000000e+01,8.738217069999998898e+01
1.996000000000000000e+03,7.000000000000000000e+00,3.653782087000000047e+03,8.800000000000000000e+01,7.097829749999999649e+01
2.005000000000000000e+03,4.000000000000000000e+00,5.783304653000000144e+03,9.800000000000000000e+01,8.738217069999998898e+01
1.989000000000000000e+03,3.000000000000000000e+00,2.207375280000000203e+03,7.800000000000000000e+01,8.675125249999999255e+01
1.957000000000000000e+03,4.000000000000000000e+00,2.119117429999999786e+03,6.800000000000000000e+01,1.151425715000000025e+02
1.959000000000000000e+03,4.000000000000000000e+00,4.026973437999999987e+03,6.000000000000000000e+00,3.479513872999999649e+02
1.948000000000000000e+03,3.000000000000000000e+00,4.949871839999999793e+03,9.600000000000000000e+01,1.662469456999999977e+02
1.958000000000000000e+03,4.000000000000000000e+00,1.956165567999999894e+03,9.500000000000000000e+01,7.097829749999999649e+01
2.006000000000000000e+03,3.000000000000000000e+00,9.091023064999999406e+03,9.700000000000000000e+01,9.495318910000000301e+01
2.004000000000000000e+03,6.000000000000000000e+00,3.822865546999999879e+03,9.300000000000000000e+01,1.369092493999999931e+02
1.959000000000000000e+03,3.000000000000000000e+00,2.130916111000000001e+03,9.500000000000000000e+01,7.129375660000000892e+01
1.967000000000000000e+03,4.000000000000000000e+00,1.966570703999999978e+03,8.100000000000000000e+01,7.634110219999999458e+01
2.002000000000000000e+03,2.700000000000000000e+01,1.669262523399999918e+04,3.400000000000000000e+01,1.943228056000000095e+02
1.979000000000000000e+03,1.000000000000000000e+01,6.974228210000000217e+03,4.000000000000000000e+01,1.485812361000000124e+02
1.988000000000000000e+03,3.000000000000000000e+00,3.330944161999999778e+03,9.400000000000000000e+01,8.391212060000000861e+01
1.979000000000000000e+03,4.000000000000000000e+00,1.932939818000000059e+03,8.300000000000000000e+01,8.328120239999999797e+01
2.006000000000000000e+03,7.000000000000000000e+00,4.008021225999999842e+03,8.200000000000000000e+01,9.873869829999999581e+01
2.006000000000000000e+03,6.000000000000000000e+00,3.518886931000000004e+03,4.700000000000000000e+01,1.220826717000000059e+02
1.995000000000000000e+03,4.000000000000000000e+00,4.032547618000000057e+03,9.000000000000000000e+01,1.018932892999999922e+02
1.997000000000000000e+03,5.000000000000000000e+00,7.200075402999999824e+03,9.700000000000000000e+01,1.018932892999999922e+02
1.973000000000000000e+03,4.000000000000000000e+00,2.337439480000000003e+03,9.600000000000000000e+01,6.277636089999999314e+01
1.971000000000000000e+03,4.000000000000000000e+00,2.439075362000000041e+03,8.100000000000000000e+01,9.242951630000000307e+01
1.968000000000000000e+03,7.000000000000000000e+00,3.739159943999999996e+03,9.200000000000000000e+01,9.211405719999999064e+01
2.008000000000000000e+03,3.000000000000000000e+00,3.217137987000000066e+03,6.400000000000000000e+01,8.548941609999999969e+01
1.964000000000000000e+03,4.000000000000000000e+00,3.006898498000000018e+03,8.700000000000000000e+01,8.580487519999999790e+01
1.957000000000000000e+03,3.000000000000000000e+00,2.370512948000000051e+03,1.000000000000000000e+02,6.940100200000000541e+01
1.926000000000000000e+03,4.000000000000000000e+00,3.130273682000000008e+03,9.600000000000000000e+01,6.845462469999999655e+01
1.957000000000000000e+03,3.000000000000000000e+00,2.074616892999999891e+03,8.600000000000000000e+01,1.082024712999999849e+02
2.006000000000000000e+03,3.000000000000000000e+00,3.683603950000000168e+03,8.400000000000000000e+01,1.195589988999999917e+02
1.977000000000000000e+03,4.000000000000000000e+00,2.619492987999999968e+03,9.500000000000000000e+01,8.864400709999999606e+01
1.968000000000000000e+03,4.000000000000000000e+00,2.787090000000000146e+03,9.000000000000000000e+01,6.561549279999999840e+01
1.968000000000000000e+03,4.000000000000000000e+00,2.411668976999999813e+03,8.500000000000000000e+01,7.287105210000000000e+01
1.967000000000000000e+03,4.000000000000000000e+00,3.445400658000000021e+03,9.600000000000000000e+01,5.899085169999999323e+01
1.969000000000000000e+03,4.000000000000000000e+00,5.212229911999999786e+03,7.600000000000000000e+01,7.791839769999999987e+01
1.968000000000000000e+03,4.000000000000000000e+00,2.057429838000000018e+03,4.900000000000000000e+01,9.653048460000000830e+01
1.970000000000000000e+03,5.000000000000000000e+00,2.618471054999999978e+03,8.100000000000000000e+01,8.265028420000000153e+01
1.970000000000000000e+03,5.000000000000000000e+00,3.706829699999999775e+03,7.800000000000000000e+01,7.192467480000000535e+01
1.968000000000000000e+03,5.000000000000000000e+00,3.768145680000000084e+03,5.700000000000000000e+01,9.936961649999999224e+01
1.968000000000000000e+03,5.000000000000000000e+00,4.151556360999999924e+03,7.700000000000000000e+01,8.233482510000000332e+01
1.973000000000000000e+03,5.000000000000000000e+00,3.013866222999999991e+03,8.500000000000000000e+01,6.877008379999999477e+01
1.973000000000000000e+03,5.000000000000000000e+00,3.109091797999999926e+03,7.800000000000000000e+01,7.886477499999999452e+01
1.973000000000000000e+03,5.000000000000000000e+00,3.361044734000000062e+03,8.500000000000000000e+01,7.066283839999999827e+01
1.974000000000000000e+03,4.000000000000000000e+00,2.748813963999999942e+03,8.100000000000000000e+01,8.107298869999999624e+01
1.974000000000000000e+03,4.000000000000000000e+00,3.214629605999999967e+03,9.400000000000000000e+01,6.435365639999999132e+01
1.980000000000000000e+03,4.000000000000000000e+00,3.670969141999999920e+03,7.700000000000000000e+01,8.201936599999999089e+01
1.968000000000000000e+03,4.000000000000000000e+00,3.014888155999999981e+03,1.000000000000000000e+02,3.722417380000000264e+01
1.967000000000000000e+03,4.000000000000000000e+00,2.303994400000000041e+03,7.400000000000000000e+01,8.012661139999998738e+01
1.986000000000000000e+03,3.000000000000000000e+00,2.335953031999999894e+03,8.600000000000000000e+01,8.044207049999999981e+01
2.006000000000000000e+03,5.000000000000000000e+00,2.907770997000000079e+03,5.600000000000000000e+01,9.306043449999999950e+01
1.969000000000000000e+03,4.000000000000000000e+00,2.270920931999999993e+03,8.400000000000000000e+01,9.369135269999999593e+01
1.978000000000000000e+03,4.000000000000000000e+00,2.601005290999999943e+03,3.800000000000000000e+01,8.201936599999999089e+01
1.969000000000000000e+03,3.000000000000000000e+00,2.057894353000000137e+03,9.500000000000000000e+01,6.908554289999999298e+01
1.997000000000000000e+03,4.000000000000000000e+00,4.470306553999999778e+03,8.400000000000000000e+01,8.612033429999999612e+01
1.995000000000000000e+03,4.000000000000000000e+00,4.205811713000000054e+03,8.600000000000000000e+01,9.242951630000000307e+01
1.989000000000000000e+03,5.000000000000000000e+00,2.951435406999999941e+03,8.500000000000000000e+01,7.823385679999999809e+01
1.926000000000000000e+03,3.000000000000000000e+00,3.726525136000000202e+03,9.300000000000000000e+01,1.173507852000000042e+02
1.924000000000000000e+03,3.000000000000000000e+00,2.397640624000000116e+03,8.300000000000000000e+01,1.141961942000000079e+02
1.912000000000000000e+03,6.000000000000000000e+00,4.147561531999999715e+03,9.400000000000000000e+01,1.072560939999999903e+02
1.904000000000000000e+03,3.000000000000000000e+00,2.372371008000000074e+03,5.900000000000000000e+01,2.154585652999999752e+02
1.929000000000000000e+03,4.000000000000000000e+00,2.193997248000000127e+03,4.500000000000000000e+01,1.779189323999999885e+02
1.988000000000000000e+03,4.000000000000000000e+00,2.310033094999999776e+03,8.200000000000000000e+01,8.454303880000000504e+01
1.910000000000000000e+03,3.000000000000000000e+00,1.905347627000000102e+03,1.000000000000000000e+02,9.211405719999999064e+01
1.910000000000000000e+03,6.000000000000000000e+00,5.791387214000000313e+03,5.500000000000000000e+01,1.589913863999999819e+02
1.940000000000000000e+03,5.000000000000000000e+00,4.678223468000000139e+03,9.900000000000000000e+01,1.725561277000000189e+02
1.991000000000000000e+03,5.000000000000000000e+00,4.388830622999999832e+03,9.700000000000000000e+01,1.255527217999999863e+02
2.001000000000000000e+03,6.000000000000000000e+00,6.149714084999999614e+03,8.600000000000000000e+01,1.050478802999999886e+02
2.000000000000000000e+03,5.000000000000000000e+00,2.338089801000000080e+03,1.000000000000000000e+02,1.189280807000000095e+02
1.997000000000000000e+03,4.000000000000000000e+00,4.034034066000000166e+03,3.800000000000000000e+01,1.507894497999999999e+02
1.908000000000000000e+03,4.000000000000000000e+00,2.901174884000000020e+03,7.300000000000000000e+01,1.000005346999999887e+02
2.008000000000000000e+03,7.000000000000000000e+00,6.972370149999999740e+03,7.800000000000000000e+01,1.514203679999999963e+02
1.962000000000000000e+03,4.000000000000000000e+00,2.431457315999999992e+03,6.600000000000000000e+01,9.022130260000000135e+01
1.909000000000000000e+03,3.000000000000000000e+00,2.408045759999999973e+03,8.100000000000000000e+01,9.337589359999999772e+01
1.985000000000000000e+03,4.000000000000000000e+00,2.425883135999999922e+03,9.900000000000000000e+01,6.119906539999999495e+01
1.980000000000000000e+03,5.000000000000000000e+00,5.768625979000000370e+03,7.300000000000000000e+01,9.242951630000000307e+01
1.956000000000000000e+03,4.000000000000000000e+00,2.216293967999999950e+03,7.600000000000000000e+01,1.085179303999999973e+02
1.974000000000000000e+03,4.000000000000000000e+00,2.219266864000000169e+03,8.100000000000000000e+01,7.981115230000000338e+01
2.000000000000000000e+03,4.000000000000000000e+00,3.048797751000000062e+03,9.500000000000000000e+01,8.422757969999999261e+01
1.997000000000000000e+03,4.000000000000000000e+00,2.153027024999999867e+03,8.900000000000000000e+01,9.053676169999999956e+01
1.969000000000000000e+03,7.000000000000000000e+00,6.755534547999999631e+03,7.300000000000000000e+01,1.328082810999999879e+02
2.002000000000000000e+03,5.000000000000000000e+00,4.356686184999999568e+03,9.200000000000000000e+01,2.056793332000000021e+02
1.969000000000000000e+03,3.000000000000000000e+00,3.513963072000000011e+03,7.300000000000000000e+01,1.246063444999999916e+02
2.008000000000000000e+03,6.000000000000000000e+00,1.729296442000000070e+03,9.900000000000000000e+01,6.971646110000000363e+01
1.987000000000000000e+03,3.000000000000000000e+00,2.353976213999999800e+03,9.300000000000000000e+01,8.548941609999999969e+01
1.963000000000000000e+03,4.000000000000000000e+00,2.135282552000000123e+03,6.700000000000000000e+01,8.580487519999999790e+01
1.907000000000000000e+03,3.000000000000000000e+00,2.260237086999999974e+03,6.100000000000000000e+01,3.012634405000000015e+02
1.993000000000000000e+03,6.000000000000000000e+00,7.666262657000000218e+03,8.000000000000000000e+01,1.343855766000000074e+02
1.970000000000000000e+03,6.000000000000000000e+00,3.515728228999999828e+03,9.200000000000000000e+01,1.365937902999999949e+02
1.984000000000000000e+03,3.000000000000000000e+00,3.324719661000000087e+03,7.100000000000000000e+01,8.580487519999999790e+01
1.986000000000000000e+03,4.000000000000000000e+00,2.631756183999999848e+03,6.800000000000000000e+01,8.296574329999999975e+01
1.964000000000000000e+03,3.000000000000000000e+00,2.461743693999999778e+03,7.300000000000000000e+01,9.274497539999998708e+01
1.982000000000000000e+03,3.000000000000000000e+00,8.999420706999999311e+03,9.500000000000000000e+01,8.422757969999999261e+01
1.986000000000000000e+03,3.000000000000000000e+00,3.906106635000000097e+03,7.700000000000000000e+01,8.044207049999999981e+01
1.987000000000000000e+03,4.000000000000000000e+00,3.370335034000000178e+03,8.100000000000000000e+01,7.854931589999999630e+01
1.987000000000000000e+03,4.000000000000000000e+00,3.559206833000000188e+03,9.000000000000000000e+01,6.908554289999999298e+01
1.989000000000000000e+03,4.000000000000000000e+00,5.276890400000000227e+03,7.400000000000000000e+01,9.148313899999999421e+01
1.967000000000000000e+03,4.000000000000000000e+00,3.977734848000000056e+03,6.700000000000000000e+01,9.306043449999999950e+01
2.007000000000000000e+03,1.100000000000000000e+01,2.861691109000000142e+04,2.400000000000000000e+01,2.242914200999999821e+02
2.008000000000000000e+03,7.000000000000000000e+00,1.119666956000000027e+04,9.800000000000000000e+01,7.097829749999999649e+01
2.008000000000000000e+03,4.000000000000000000e+00,9.524601366000000780e+03,1.000000000000000000e+00,4.044185661999999297e+02
1.970000000000000000e+03,2.000000000000000000e+00,2.878506551999999829e+03,7.300000000000000000e+01,1.186126215999999971e+02
1.908000000000000000e+03,7.000000000000000000e+00,1.299341358000000037e+04,1.000000000000000000e+01,3.116735907999999995e+02
2.008000000000000000e+03,4.000000000000000000e+00,4.062833995999999843e+03,1.300000000000000000e+01,2.293387657000000104e+02
1.960000000000000000e+03,4.000000000000000000e+00,1.969543599999999969e+03,8.600000000000000000e+01,8.138844779999999446e+01
1.960000000000000000e+03,4.000000000000000000e+00,1.969543599999999969e+03,8.800000000000000000e+01,8.107298869999999624e+01
1.925000000000000000e+03,8.000000000000000000e+00,9.097340469000000667e+03,1.200000000000000000e+01,4.176678484000000253e+02
2.006000000000000000e+03,4.000000000000000000e+00,6.893588405999999850e+03,9.900000000000000000e+01,9.369135269999999593e+01
1.987000000000000000e+03,3.000000000000000000e+00,5.114495955999999751e+03,9.200000000000000000e+01,7.886477499999999452e+01
2.009000000000000000e+03,6.000000000000000000e+00,2.663008753200000137e+04,9.100000000000000000e+01,1.050478802999999886e+02
2.007000000000000000e+03,3.000000000000000000e+00,3.054743543000000045e+03,1.800000000000000000e+01,3.315475141000000008e+02
2.012000000000000000e+03,6.000000000000000000e+00,1.269528785299999981e+04,9.400000000000000000e+01,1.299691492000000039e+02
2.011000000000000000e+03,1.700000000000000000e+01,1.310712685199999942e+04,9.400000000000000000e+01,1.104106850000000009e+02
2.011000000000000000e+03,5.000000000000000000e+00,5.105019849999999678e+03,8.700000000000000000e+01,1.041015029999999939e+02
1.925000000000000000e+03,5.000000000000000000e+00,3.512105011999999988e+03,4.600000000000000000e+01,2.539445754999999849e+02
2.000000000000000000e+03,6.000000000000000000e+00,7.402882652000000235e+03,9.200000000000000000e+01,1.173507852000000042e+02
2.004000000000000000e+03,4.000000000000000000e+00,2.101930374999999913e+03,8.800000000000000000e+01,1.457421042000000000e+02
1.970000000000000000e+03,5.000000000000000000e+00,3.226335383999999976e+03,4.700000000000000000e+01,9.653048460000000830e+01
1.970000000000000000e+03,5.000000000000000000e+00,3.203295439999999871e+03,6.800000000000000000e+01,7.886477499999999452e+01
1.984000000000000000e+03,4.000000000000000000e+00,5.276890400000000227e+03,8.100000000000000000e+01,1.066251757999999938e+02
2.012000000000000000e+03,1.700000000000000000e+01,1.801091880400000082e+04,8.000000000000000000e+01,1.507894497999999999e+02
1.968000000000000000e+03,4.000000000000000000e+00,2.265532557999999881e+03,7.700000000000000000e+01,7.886477499999999452e+01
1.968000000000000000e+03,4.000000000000000000e+00,3.325555788000000121e+03,6.600000000000000000e+01,9.684594369999999230e+01
1.990000000000000000e+03,4.000000000000000000e+00,4.016010883999999805e+03,1.000000000000000000e+02,6.624641099999999483e+01
1.990000000000000000e+03,4.000000000000000000e+00,3.303630679999999757e+03,1.000000000000000000e+02,5.047345599999999877e+01
2.011000000000000000e+03,7.000000000000000000e+00,2.659255471999999827e+03,6.500000000000000000e+01,1.618305182999999943e+02
2.011000000000000000e+03,6.000000000000000000e+00,2.699017956000000049e+04,9.100000000000000000e+01,1.028396666000000010e+02
2.010000000000000000e+03,6.000000000000000000e+00,1.718519694000000163e+04,7.600000000000000000e+01,1.678242412000000172e+02
2.011000000000000000e+03,3.000000000000000000e+00,2.966392789999999877e+03,7.900000000000000000e+01,9.526864820000000122e+01
2.011000000000000000e+03,6.000000000000000000e+00,3.682303308000000015e+03,5.600000000000000000e+01,1.328082810999999879e+02
2.011000000000000000e+03,3.000000000000000000e+00,2.754202338000000054e+03,8.800000000000000000e+01,8.328120239999999797e+01
1.927000000000000000e+03,3.000000000000000000e+00,2.755131367999999839e+03,9.200000000000000000e+01,8.769762980000000141e+01
2.011000000000000000e+03,5.000000000000000000e+00,1.118830828999999903e+04,9.400000000000000000e+01,1.233445080999999988e+02
1.947000000000000000e+03,3.000000000000000000e+00,3.554840392000000065e+03,5.700000000000000000e+01,1.438493496000000107e+02
2.012000000000000000e+03,6.000000000000000000e+00,6.970047574999999597e+03,1.000000000000000000e+02,8.138844779999999446e+01
2.012000000000000000e+03,6.000000000000000000e+00,4.368484865999999784e+03,9.600000000000000000e+01,9.589956639999999766e+01
2.012000000000000000e+03,6.000000000000000000e+00,1.200483275700000013e+04,9.600000000000000000e+01,8.895946619999999427e+01
2.012000000000000000e+03,6.000000000000000000e+00,1.194927676299999985e+04,9.900000000000000000e+01,1.100952258999999884e+02
2.012000000000000000e+03,6.000000000000000000e+00,2.996121749999999793e+03,7.700000000000000000e+01,8.580487519999999790e+01
2.012000000000000000e+03,7.000000000000000000e+00,9.714123486000000412e+03,9.700000000000000000e+01,1.037860438999999957e+02
2.012000000000000000e+03,6.000000000000000000e+00,8.819560498999999254e+03,9.900000000000000000e+01,1.110416032000000115e+02
2.012000000000000000e+03,4.000000000000000000e+00,3.213421867000000020e+03,7.400000000000000000e+01,1.230290490000000005e+02
2.012000000000000000e+03,4.000000000000000000e+00,6.964380492000000231e+03,8.100000000000000000e+01,1.381710857999999860e+02
2.012000000000000000e+03,5.000000000000000000e+00,5.500322114999999940e+03,6.600000000000000000e+01,1.659314865999999995e+02
2.012000000000000000e+03,2.400000000000000000e+01,5.157157013600000209e+04,6.400000000000000000e+01,1.567831726999999944e+02
2.012000000000000000e+03,7.000000000000000000e+00,8.453708484999999200e+03,1.000000000000000000e+02,9.306043449999999950e+01
2.012000000000000000e+03,7.000000000000000000e+00,2.407153891199999998e+04,9.800000000000000000e+01,1.141961942000000079e+02
2.012000000000000000e+03,7.000000000000000000e+00,5.581983852000000297e+03,5.000000000000000000e+01,1.854899507999999742e+02
2.013000000000000000e+03,1.600000000000000000e+01,1.122602690799999982e+04,4.300000000000000000e+01,1.839126552999999831e+02
2.012000000000000000e+03,4.000000000000000000e+00,2.969365686000000096e+03,7.800000000000000000e+01,1.053633393999999868e+02
2.012000000000000000e+03,4.000000000000000000e+00,4.688442798000000039e+03,4.800000000000000000e+01,2.306006020999999748e+02
2.013000000000000000e+03,4.000000000000000000e+00,2.101465859999999793e+03,3.400000000000000000e+01,2.738184987999999862e+02
2.012000000000000000e+03,7.000000000000000000e+00,1.114836000000000058e+04,1.000000000000000000e+02,1.053633393999999868e+02
2.013000000000000000e+03,4.000000000000000000e+00,9.128834586000000854e+03,8.600000000000000000e+01,9.337589359999999772e+01
2.013000000000000000e+03,6.000000000000000000e+00,2.021755085999999892e+03,9.800000000000000000e+01,1.132498168999999990e+02
2.013000000000000000e+03,6.000000000000000000e+00,7.857457030999999915e+03,9.200000000000000000e+01,1.529976634999999874e+02
2.013000000000000000e+03,8.000000000000000000e+00,4.989634323999999651e+03,3.700000000000000000e+01,2.066257104999999967e+02
2.013000000000000000e+03,4.000000000000000000e+00,5.219662151999999878e+03,1.000000000000000000e+02,8.895946619999999427e+01
2.013000000000000000e+03,6.000000000000000000e+00,2.971130842999999913e+03,6.600000000000000000e+01,2.612001348000000007e+02
2.013000000000000000e+03,2.400000000000000000e+01,2.747643386199999804e+04,7.300000000000000000e+01,1.211362943999999970e+02
2.013000000000000000e+03,6.000000000000000000e+00,2.272128670999999940e+03,1.000000000000000000e+02,9.842323919999999760e+01
2.013000000000000000e+03,6.000000000000000000e+00,2.369398111999999855e+03,9.600000000000000000e+01,1.091488486000000080e+02
2.013000000000000000e+03,5.000000000000000000e+00,1.841356040600000051e+04,1.000000000000000000e+02,9.432227089999999237e+01
2.013000000000000000e+03,6.000000000000000000e+00,2.115141181599999982e+04,9.500000000000000000e+01,8.012661139999998738e+01
2.013000000000000000e+03,4.000000000000000000e+00,7.803759097000000111e+03,9.400000000000000000e+01,9.369135269999999593e+01
2.013000000000000000e+03,4.000000000000000000e+00,4.195406576999999743e+03,9.900000000000000000e+01,7.823385679999999809e+01
2.013000000000000000e+03,4.000000000000000000e+00,4.642362909999999829e+03,7.300000000000000000e+01,1.022087483999999904e+02
2.013000000000000000e+03,1.300000000000000000e+01,1.502445896600000015e+04,8.400000000000000000e+01,1.135652759999999972e+02
2.013000000000000000e+03,7.000000000000000000e+00,2.868417286199999944e+04,1.000000000000000000e+02,8.391212060000000861e+01
2.013000000000000000e+03,4.000000000000000000e+00,2.708865674000000126e+03,9.900000000000000000e+01,1.201899171000000024e+02
2.013000000000000000e+03,4.000000000000000000e+00,8.171562074000000393e+03,9.800000000000000000e+01,8.391212060000000861e+01
2.013000000000000000e+03,4.000000000000000000e+00,2.173651491000000078e+03,8.900000000000000000e+01,1.107261440999999991e+02
2.013000000000000000e+03,7.000000000000000000e+00,2.134372102599999926e+04,9.800000000000000000e+01,9.653048460000000830e+01
2.014000000000000000e+03,4.000000000000000000e+00,1.142158772300000055e+04,9.700000000000000000e+01,1.012623710999999957e+02
2.014000000000000000e+03,7.000000000000000000e+00,1.060831486100000075e+04,1.000000000000000000e+02,8.706671160000000498e+01
2.014000000000000000e+03,4.000000000000000000e+00,3.225870868999999857e+03,5.700000000000000000e+01,1.621459773999999925e+02
2.014000000000000000e+03,6.000000000000000000e+00,3.907871791999999914e+03,1.000000000000000000e+02,6.782370650000000012e+01
2.014000000000000000e+03,7.000000000000000000e+00,1.352686260600000060e+04,1.000000000000000000e+02,6.813916559999999834e+01
2.014000000000000000e+03,2.500000000000000000e+01,1.807242059000000154e+04,4.000000000000000000e+01,2.182976972000000160e+02
2.014000000000000000e+03,3.000000000000000000e+00,8.656608636999999362e+03,9.800000000000000000e+01,9.558410729999999944e+01
2.014000000000000000e+03,6.000000000000000000e+00,2.716260752800000046e+04,1.000000000000000000e+02,1.476348587999999893e+02
2.014000000000000000e+03,7.000000000000000000e+00,1.273402840400000059e+04,9.900000000000000000e+01,1.403792995000000019e+02
2.014000000000000000e+03,7.000000000000000000e+00,9.262429099999999380e+03,9.700000000000000000e+01,1.306000674000000004e+02
2.014000000000000000e+03,6.000000000000000000e+00,2.903627523199999996e+04,1.000000000000000000e+02,8.675125249999999255e+01
2.014000000000000000e+03,6.000000000000000000e+00,7.390805261999999857e+03,1.000000000000000000e+02,9.432227089999999237e+01
2.014000000000000000e+03,7.000000000000000000e+00,4.398306728999999905e+03,9.500000000000000000e+01,1.280763946000000146e+02
2.014000000000000000e+03,5.000000000000000000e+00,7.316668668000000253e+03,7.400000000000000000e+01,1.012623710999999957e+02
2.014000000000000000e+03,8.000000000000000000e+00,4.080875758599999972e+04,9.800000000000000000e+01,1.072560939999999903e+02
2.014000000000000000e+03,6.000000000000000000e+00,8.468944577000000208e+03,9.900000000000000000e+01,1.075715531000000027e+02
2.014000000000000000e+03,3.200000000000000000e+01,4.039784761699999945e+04,7.900000000000000000e+01,1.384865448999999842e+02
2.014000000000000000e+03,1.300000000000000000e+01,1.358269730899999922e+04,8.400000000000000000e+01,1.447957269000000053e+02
2.017000000000000000e+03,3.900000000000000000e+01,4.645149999999999636e+03,9.800000000000000000e+01,7.760293860000000166e+01
2.014000000000000000e+03,5.000000000000000000e+00,1.430232394700000077e+04,8.000000000000000000e+01,1.678242412000000172e+02
2.014000000000000000e+03,7.000000000000000000e+00,1.019563973500000066e+04,1.000000000000000000e+02,8.895946619999999427e+01
2.013000000000000000e+03,2.000000000000000000e+00,2.966206983999999920e+03,4.100000000000000000e+01,1.110416032000000115e+02
2.013000000000000000e+03,6.000000000000000000e+00,2.952587404199999946e+04,9.800000000000000000e+01,9.526864820000000122e+01
2.014000000000000000e+03,7.000000000000000000e+00,2.240170038999999815e+04,9.300000000000000000e+01,1.145116532999999919e+02
2.014000000000000000e+03,5.000000000000000000e+00,9.324767013000000588e+03,9.700000000000000000e+01,6.971646110000000363e+01
2.015000000000000000e+03,6.000000000000000000e+00,9.992275068000000829e+03,9.500000000000000000e+01,9.116767989999999600e+01
